date,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,symbol,year,revenue,net_income,operating_income,gross_profit,total_assets,total_liabilities,long_term_debt,cash_and_equivalents,operating_cashflow,capital_expenditures,real_gdp,real_gdp_per_capita,cpi,inflation,unemployment,federal_funds_rate,retail_sales,treasury_yield_10y
2021-08-30,301.115,304.22,301.06,303.59,293.190562606888,16348072,0.0,1.0,MSFT,2021.0,46152000000.0,16458000000.0,19095000000.0,32161000000.0,333779000000.0,191791000000.0,50074000000.0,14224000000.0,22710000000.0,6452000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-08-31,304.42,304.5,301.5,301.88,291.539138442528,26285338,0.0,1.0,MSFT,2021.0,46152000000.0,16458000000.0,19095000000.0,32161000000.0,333779000000.0,191791000000.0,50074000000.0,14224000000.0,22710000000.0,6452000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-09-01,302.865,305.19,301.49,301.83,291.490851186261,18983826,0.0,1.0,MSFT,2021.0,46152000000.0,16458000000.0,19095000000.0,32161000000.0,333779000000.0,191791000000.0,50074000000.0,14224000000.0,22710000000.0,6452000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-09-02,302.2,303.3602,300.18,301.15,290.834144501018,16290545,0.0,1.0,MSFT,2021.0,46152000000.0,16458000000.0,19095000000.0,32161000000.0,333779000000.0,191791000000.0,50074000000.0,14224000000.0,22710000000.0,6452000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-09-03,300.99,302.6,300.26,301.14,290.824487049765,14751610,0.0,1.0,MSFT,2021.0,46152000000.0,16458000000.0,19095000000.0,32161000000.0,333779000000.0,191791000000.0,50074000000.0,14224000000.0,22710000000.0,6452000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-09-07,301.005,301.09,298.2,300.18,289.897371729423,17184083,0.0,1.0,MSFT,2021.0,46152000000.0,16458000000.0,19095000000.0,32161000000.0,333779000000.0,191791000000.0,50074000000.0,14224000000.0,22710000000.0,6452000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-09-08,299.78,300.61,297.4651,300.21,289.926344083184,15046819,0.0,1.0,MSFT,2021.0,46152000000.0,16458000000.0,19095000000.0,32161000000.0,333779000000.0,191791000000.0,50074000000.0,14224000000.0,22710000000.0,6452000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-09-09,300.82,302.14,297.0,297.25,287.067738512129,19927000,0.0,1.0,MSFT,2021.0,46152000000.0,16458000000.0,19095000000.0,32161000000.0,333779000000.0,191791000000.0,50074000000.0,14224000000.0,22710000000.0,6452000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-09-10,298.415,299.92,295.38,295.71,285.580491019081,19633363,0.0,1.0,MSFT,2021.0,46152000000.0,16458000000.0,19095000000.0,32161000000.0,333779000000.0,191791000000.0,50074000000.0,14224000000.0,22710000000.0,6452000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-09-13,297.55,298.54,294.08,296.99,286.816644779537,23652949,0.0,1.0,MSFT,2021.0,46152000000.0,16458000000.0,19095000000.0,32161000000.0,333779000000.0,191791000000.0,50074000000.0,14224000000.0,22710000000.0,6452000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-09-14,299.56,301.39,298.1,299.79,289.520731130534,21853433,0.0,1.0,MSFT,2021.0,46152000000.0,16458000000.0,19095000000.0,32161000000.0,333779000000.0,191791000000.0,50074000000.0,14224000000.0,22710000000.0,6452000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-09-15,303.26,305.32,301.82,304.82,294.378429111076,28356304,0.0,1.0,MSFT,2021.0,46152000000.0,16458000000.0,19095000000.0,32161000000.0,333779000000.0,191791000000.0,50074000000.0,14224000000.0,22710000000.0,6452000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-09-16,303.76,305.31,300.76,305.22,294.764727161218,19550815,0.0,1.0,MSFT,2021.0,46152000000.0,16458000000.0,19095000000.0,32161000000.0,333779000000.0,191791000000.0,50074000000.0,14224000000.0,22710000000.0,6452000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-09-17,304.17,304.5,299.53,299.87,289.597990740563,41372457,0.0,1.0,MSFT,2021.0,46152000000.0,16458000000.0,19095000000.0,32161000000.0,333779000000.0,191791000000.0,50074000000.0,14224000000.0,22710000000.0,6452000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-09-20,296.33,298.72,289.52,294.3,284.218790392329,38278661,0.0,1.0,MSFT,2021.0,46152000000.0,16458000000.0,19095000000.0,32161000000.0,333779000000.0,191791000000.0,50074000000.0,14224000000.0,22710000000.0,6452000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-09-21,295.69,297.54,294.07,294.8,284.701662955007,22364103,0.0,1.0,MSFT,2021.0,46152000000.0,16458000000.0,19095000000.0,32161000000.0,333779000000.0,191791000000.0,50074000000.0,14224000000.0,22710000000.0,6452000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-09-22,296.725,300.22,294.51,298.58,288.352179528853,26626342,0.0,1.0,MSFT,2021.0,46152000000.0,16458000000.0,19095000000.0,32161000000.0,333779000000.0,191791000000.0,50074000000.0,14224000000.0,22710000000.0,6452000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-09-23,298.845,300.9,297.5339,299.56,289.298609751702,18604601,0.0,1.0,MSFT,2021.0,46152000000.0,16458000000.0,19095000000.0,32161000000.0,333779000000.0,191791000000.0,50074000000.0,14224000000.0,22710000000.0,6452000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-09-24,298.23,299.8,296.93,299.35,289.095803275377,14998978,0.0,1.0,MSFT,2021.0,46152000000.0,16458000000.0,19095000000.0,32161000000.0,333779000000.0,191791000000.0,50074000000.0,14224000000.0,22710000000.0,6452000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-09-27,296.14,296.47,292.9449,294.17,284.093243526032,23571742,0.0,1.0,MSFT,2021.0,46152000000.0,16458000000.0,19095000000.0,32161000000.0,333779000000.0,191791000000.0,50074000000.0,14224000000.0,22710000000.0,6452000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-09-28,289.795,290.78,282.75,283.52,273.808057940989,43186237,0.0,1.0,MSFT,2021.0,46152000000.0,16458000000.0,19095000000.0,32161000000.0,333779000000.0,191791000000.0,50074000000.0,14224000000.0,22710000000.0,6452000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-09-29,285.1,286.77,283.01,284.0,274.27161560116,26353696,0.0,1.0,MSFT,2021.0,46152000000.0,16458000000.0,19095000000.0,32161000000.0,333779000000.0,191791000000.0,50074000000.0,14224000000.0,22710000000.0,6452000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-09-30,285.71,287.83,281.62,281.92,272.262865740419,32343635,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-10-01,282.1217,289.98,281.29,289.1,279.196915740476,30086280,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-10-04,287.4,287.75,280.25,283.11,273.412102439593,31350747,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-10-05,284.0464,290.398,284.0464,288.76,278.868562397855,24993024,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-10-06,285.78,293.63,285.5093,293.11,283.069553693155,28002559,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-10-07,295.175,296.64,293.92,294.85,284.749950211274,20430471,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-10-08,296.219,296.6409,293.76,294.85,284.749950211274,17685700,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-10-11,292.92,297.97,292.745,294.23,284.151188233554,19298634,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-10-12,295.34,295.44,292.35,292.88,282.847432314323,17974143,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-10-13,294.91,297.28,293.49,296.31,286.159938094294,23424025,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-10-14,299.21,303.27,297.83,302.75,292.379336701588,27262902,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-10-15,302.34,304.45,300.5191,304.21,293.789324584608,25384803,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-10-18,303.57,308.21,302.69,307.29,296.763819570706,22729297,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-10-19,308.348,309.3,307.22,308.23,297.67161998854,17682139,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-10-20,309.21,309.7,306.11,307.41,296.879708985748,16537069,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-10-21,307.1702,311.02,306.36,310.76,300.114955155692,16918100,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-10-22,310.4,311.09,307.8,309.16,298.569762955122,17449332,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-10-25,309.36,309.4,306.46,308.13,297.575045476005,17554469,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-10-26,311.0,312.395,308.5967,310.11,299.48722082421,28107349,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-10-27,316.0,326.0973,316.0,323.17,312.099852161362,52588690,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-10-28,324.325,324.87,321.3601,324.35,313.239431409282,26297943,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-10-29,324.13,332.0,323.9,331.62,320.260398470622,34765982,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-11-01,331.355,331.49,326.37,329.37,318.08747193857,26840400,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-11-02,330.31,333.45,330.0,333.13,321.71867360991,25719044,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-11-03,333.9,334.9,330.65,334.0,322.55887186897,21500082,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-11-04,332.89,336.54,329.51,336.44,324.915289974839,23992202,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-11-05,338.51,338.79,334.4217,336.06,324.548306827203,22570098,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-11-08,337.3,337.65,334.44,336.99,325.446449793785,20897001,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-11-09,337.1071,338.72,334.53,335.95,324.442074863414,19890003,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-11-10,334.57,334.6303,329.92,330.8,319.46848746783,25500938,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-11-11,331.25,333.7746,330.51,332.43,321.04265202216,16849844,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-11-12,333.92,337.23,333.79,336.72,325.185698609938,23484434,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-11-15,337.54,337.88,334.034,336.07,324.557964278457,16723009,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-11-16,335.68,340.67,335.51,339.51,327.880127509682,20886832,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-11-17,338.94,342.19,338.0,339.12,328.102248888514,19053380,0.62,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-11-18,338.18,342.45,337.12,341.27,330.182397022243,22463533,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-11-19,342.64,345.1,342.2,343.11,331.962616820412,21963403,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-11-22,344.62,349.67,339.55,339.83,328.789181528025,31031113,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-11-23,337.05,339.45,333.56,337.68,326.709033394295,30427563,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-11-24,336.28,338.16,333.911,337.91,326.931560869066,21661307,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-11-26,334.35,337.93,328.12,329.68,318.968947315302,24217242,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-11-29,334.94,339.03,334.74,336.63,325.693147096428,28563481,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-11-30,335.32,337.78,328.99,330.59,319.849382106788,42885609,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-12-01,335.13,339.28,329.39,330.08,319.355951619252,33401146,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-12-02,330.3,333.49,327.8028,329.49,318.785120270926,30765980,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-12-03,331.99,332.7,318.03,323.01,312.515650546942,41779279,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-12-06,323.95,327.45,319.23,326.19,315.592334763342,30032556,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-12-07,331.64,335.8,330.1,334.92,324.038703697043,31021936,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-12-08,335.31,335.5,330.8,334.97,324.087079235036,24760988,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-12-09,334.41,336.489,332.12,333.1,322.277834114072,22214158,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-12-10,334.98,343.0,334.79,342.54,331.411135687284,38095694,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-12-13,340.68,343.79,339.08,339.4,328.373151901279,28899431,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-12-14,333.22,334.64,324.11,328.34,317.672482897071,44438699,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-12-15,328.61,335.19,324.5,334.65,323.777475791877,35381122,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-12-16,335.71,336.76,323.02,324.9,314.344245883104,35034831,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-12-17,320.88,324.92,317.25,323.8,313.279984047242,47983713,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-12-20,320.05,322.8,317.57,319.91,309.516367191332,28326532,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-12-21,323.29,327.73,319.8,327.29,316.656596599203,24740597,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-12-22,328.3,333.605,325.75,333.2,322.374585190059,24831493,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-12-23,332.75,336.39,332.73,334.69,323.816176222272,19617848,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-12-27,335.46,342.48,335.43,342.45,331.324059718895,19947029,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-12-28,343.15,343.81,340.32,341.25,330.163046807046,15661467,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-12-29,341.3,344.3,339.68,341.95,330.840304338958,15041956,0.0,1.0,MSFT,2021.0,45317000000.0,20505000000.0,20238000000.0,31671000000.0,335418000000.0,183440000000.0,50039000000.0,19165000000.0,24540000000.0,5810000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
