date,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,symbol,year,revenue,net_income,operating_income,gross_profit,total_assets,total_liabilities,long_term_debt,cash_and_equivalents,operating_cashflow,capital_expenditures,real_gdp,real_gdp_per_capita,cpi,inflation,unemployment,federal_funds_rate,retail_sales,treasury_yield_10y
2021-09-30,207.684,210.66,206.88,207.16,20.6739133476156,22100912,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-10-01,207.5,208.59,202.03,207.42,20.6998605259819,24097796,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-10-04,205.04,205.4179,195.55,197.32,19.6919124432878,34563497,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-10-05,199.5,206.48,198.54,204.51,20.4094517219582,27928165,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-10-06,201.2,207.2,200.8,207.0,20.6579458532363,29720175,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-10-07,210.92,213.22,209.72,210.75,21.0321840027514,25691893,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-10-08,211.01,212.06,207.75,208.31,20.7886797134669,15125791,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-10-11,205.75,210.63,205.11,206.95,20.6529560112427,16338754,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-10-12,208.275,210.57,205.28,206.71,20.6290047696737,16213354,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-10-13,209.18,209.9,207.13,209.39,20.8964603005272,18065188,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-10-14,212.88,217.55,211.2201,217.46,21.7018207982838,24358881,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-10-15,218.1,219.31,216.62,218.62,21.8175851325339,22699401,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-10-18,217.49,222.91,216.44,222.22,22.1768537560684,18949356,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-10-19,222.76,223.79,220.37,222.9,22.2447156071805,16147329,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-10-20,223.045,224.33,219.82,221.03,22.0580955166223,14627594,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-10-21,220.97,227.11,220.83,226.92,22.6458989034607,18759032,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-10-22,228.23,231.3,225.61,227.26,22.6798298290168,24938379,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-10-25,229.73,233.5499,227.7,231.66,23.1189359244479,23023483,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-10-26,239.89,252.59,239.24,247.17,24.6667849108425,48589830,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-10-27,244.74,250.9,242.8201,244.51,24.4013253167865,24598989,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-10-28,248.78,249.5,245.23,249.41,24.8903298321529,23420431,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-10-29,250.005,257.09,250.0,255.67,25.5150580497435,29250284,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-11-01,256.49,258.94,252.27,258.27,25.7745298334074,26074158,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-11-02,258.22,266.78,258.0,264.01,26.3473636942652,28744823,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-11-03,266.7,267.84,262.35,265.98,26.5439634688105,23991033,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-11-04,272.29,313.65,271.18,298.01,29.7404562498693,115363115,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-11-05,301.87,314.0,294.1,297.52,29.6915557983326,85126015,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-11-08,301.49,311.0,299.07,308.04,30.7414185537724,50310093,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-11-09,322.82,323.1,299.64,306.57,30.5947171991625,64216853,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-11-10,293.56,308.5,287.78,294.59,29.3991510575114,63620572,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-11-11,304.68,305.9,297.7701,303.9,30.3282596367077,33217211,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-11-12,300.1,306.8,296.3,303.9,30.3282596367077,41026129,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-11-15,305.52,306.44,292.47,300.25,29.9640011711796,38490900,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-11-16,297.59,303.9,297.0587,302.03,30.1416395461495,26448367,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-11-17,304.18,305.09,288.0,292.61,29.2015533145674,42850799,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-11-18,323.67,327.6,313.21,316.75,31.6106490290463,78171075,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-11-19,322.43,330.88,319.05,329.85,32.9179876313526,53386665,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-11-22,335.17,346.47,319.0,319.56,31.891078149083,75433524,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-11-23,315.35,323.6,308.8,317.46,31.6815047853545,53216270,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-11-24,314.61,328.55,309.28,326.74,32.6076194593547,43516226,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-11-26,326.0,327.1,313.5,315.03,31.4389984644687,28306886,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-11-29,323.66,334.12,320.36,333.76,33.308193275247,45496398,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-11-30,331.69,333.53,318.6401,326.76,32.6096153961521,62206647,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-12-01,332.1947,332.8934,313.8,314.35,31.3751284869514,48580204,0.04,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-12-02,312.14,324.7799,310.25,321.26,32.0648123992938,47289033,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-12-03,320.0,321.29,301.3,306.93,30.6345417098775,54432505,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-12-06,298.8,302.41,280.38,300.37,29.9797911360764,65893845,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-12-07,309.57,324.49,306.51,324.27,32.3652391107483,59305348,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-12-08,319.99,322.9,314.2101,318.26,31.7653837832262,47555145,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-12-09,317.34,322.05,304.28,304.9,30.4319283463384,48850716,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-12-10,311.5,313.05,298.61,301.98,30.140484493366,48882509,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-12-13,302.49,302.94,281.16,281.61,28.1073641902669,59834366,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-12-14,276.99,286.78,272.5,283.37,28.2830289783599,66703537,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-12-15,284.0,305.0,278.38,304.59,30.4009873893448,69829688,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-12-16,311.52,311.6,280.93,283.87,28.3329337477045,70736595,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-12-17,279.85,289.22,277.6,278.01,27.7480498509857,71662239,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-12-20,273.05,281.44,271.45,277.19,27.6662060292606,46184676,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-12-21,283.74,291.2,274.01,290.75,29.0196233738862,52438494,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-12-22,288.91,295.55,284.49,294.0,29.3440043746261,39518438,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-12-23,297.55,300.59,294.3101,296.4,29.5835472674802,34302174,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-12-27,296.6,310.865,296.4,309.45,30.8860617473743,40368587,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-12-28,313.12,313.3,300.1181,303.22,30.2642483213406,42059121,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-12-29,302.725,305.48,293.66,300.01,29.9438597021482,34313928,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-12-30,298.27,304.57,295.4,295.86,29.529650116588,30886422,0.0,1.0,NVDA,2021.0,6507000000.0,2374000000.0,2444000000.0,4215000000.0,38650000000.0,17503000000.0,10943000000.0,5628000000.0,2682000000.0,183000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2021-12-31,296.74,300.3,293.3057,294.11,29.3549834238819,26347792,0.0,1.0,NVDA,2021.0,7103000000.0,2464000000.0,2671000000.0,4631000000.0,40632000000.0,16834000000.0,10944000000.0,1288000000.0,1519000000.0,222000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-03,298.15,307.11,297.85,301.21,30.0636311485753,39240294,0.0,1.0,NVDA,2021.0,7103000000.0,2464000000.0,2671000000.0,4631000000.0,40632000000.0,16834000000.0,10944000000.0,1288000000.0,1519000000.0,222000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-04,302.77,304.68,283.49,292.9,29.234213882068,52715440,0.0,1.0,NVDA,2021.0,7103000000.0,2464000000.0,2671000000.0,4631000000.0,40632000000.0,16834000000.0,10944000000.0,1288000000.0,1519000000.0,222000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-05,289.49,294.16,275.33,276.04,27.551425059768,49806388,0.0,1.0,NVDA,2021.0,7103000000.0,2464000000.0,2671000000.0,4631000000.0,40632000000.0,16834000000.0,10944000000.0,1288000000.0,1519000000.0,222000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-06,276.4,284.3799,270.65,281.78,28.124331811844,45418637,0.0,1.0,NVDA,2021.0,7103000000.0,2464000000.0,2671000000.0,4631000000.0,40632000000.0,16834000000.0,10944000000.0,1288000000.0,1519000000.0,222000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-07,281.41,284.22,270.57,272.47,27.1951050066475,40993851,0.0,1.0,NVDA,2021.0,7103000000.0,2464000000.0,2671000000.0,4631000000.0,40632000000.0,16834000000.0,10944000000.0,1288000000.0,1519000000.0,222000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-10,265.81,274.69,256.4384,274.0,27.347813600842,59468095,0.0,1.0,NVDA,2021.0,7103000000.0,2464000000.0,2671000000.0,4631000000.0,40632000000.0,16834000000.0,10944000000.0,1288000000.0,1519000000.0,222000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-11,273.225,280.65,268.39,278.17,27.764019377176,40276508,0.0,1.0,NVDA,2021.0,7103000000.0,2464000000.0,2671000000.0,4631000000.0,40632000000.0,16834000000.0,10944000000.0,1288000000.0,1519000000.0,222000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-12,280.665,285.95,276.08,279.99,27.9456727375904,38341348,0.0,1.0,NVDA,2021.0,7103000000.0,2464000000.0,2671000000.0,4631000000.0,40632000000.0,16834000000.0,10944000000.0,1288000000.0,1519000000.0,222000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-13,283.79,284.8,264.98,265.75,26.5243849066561,53886809,0.0,1.0,NVDA,2021.0,7103000000.0,2464000000.0,2671000000.0,4631000000.0,40632000000.0,16834000000.0,10944000000.0,1288000000.0,1519000000.0,222000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-14,263.0,271.969,262.1001,269.42,26.8906859136455,39583235,0.0,1.0,NVDA,2021.0,7103000000.0,2464000000.0,2671000000.0,4631000000.0,40632000000.0,16834000000.0,10944000000.0,1288000000.0,1519000000.0,222000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-18,262.6,266.38,257.7,259.03,25.8536648066646,42267538,0.0,1.0,NVDA,2021.0,7103000000.0,2464000000.0,2671000000.0,4631000000.0,40632000000.0,16834000000.0,10944000000.0,1288000000.0,1519000000.0,222000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-19,260.79,265.4317,250.52,250.67,25.0192570632229,48360408,0.0,1.0,NVDA,2021.0,7103000000.0,2464000000.0,2671000000.0,4631000000.0,40632000000.0,16834000000.0,10944000000.0,1288000000.0,1519000000.0,222000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-20,253.04,255.7904,240.78,241.5,24.1040035934429,43518073,0.0,1.0,NVDA,2021.0,7103000000.0,2464000000.0,2671000000.0,4631000000.0,40632000000.0,16834000000.0,10944000000.0,1288000000.0,1519000000.0,222000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-21,235.07,248.23,232.63,233.74,23.3294815732147,71895784,0.0,1.0,NVDA,2021.0,7103000000.0,2464000000.0,2671000000.0,4631000000.0,40632000000.0,16834000000.0,10944000000.0,1288000000.0,1519000000.0,222000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-24,223.3,233.8,208.88,233.72,23.3274853824409,91581063,0.0,1.0,NVDA,2021.0,7103000000.0,2464000000.0,2671000000.0,4631000000.0,40632000000.0,16834000000.0,10944000000.0,1288000000.0,1519000000.0,222000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-25,225.46,229.43,220.0,223.24,22.281481416978,66461636,0.0,1.0,NVDA,2021.0,7103000000.0,2464000000.0,2671000000.0,4631000000.0,40632000000.0,16834000000.0,10944000000.0,1288000000.0,1519000000.0,222000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-26,232.4,240.57,223.0,227.72,22.7286281503056,75595873,0.0,1.0,NVDA,2021.0,7103000000.0,2464000000.0,2671000000.0,4631000000.0,40632000000.0,16834000000.0,10944000000.0,1288000000.0,1519000000.0,222000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-27,235.68,239.95,216.75,219.44,21.902205169959,57335272,0.0,1.0,NVDA,2021.0,7103000000.0,2464000000.0,2671000000.0,4631000000.0,40632000000.0,16834000000.0,10944000000.0,1288000000.0,1519000000.0,222000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-28,220.1215,228.58,212.96,228.4,22.7964986366143,54377425,0.0,1.0,NVDA,2021.0,7103000000.0,2464000000.0,2671000000.0,4631000000.0,40632000000.0,16834000000.0,10944000000.0,1288000000.0,1519000000.0,222000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-31,231.82,245.09,230.52,244.86,24.4393636434386,56467968,0.0,1.0,NVDA,2021.0,7103000000.0,2464000000.0,2671000000.0,4631000000.0,40632000000.0,16834000000.0,10944000000.0,1288000000.0,1519000000.0,222000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
