date,symbol,log_ret,volatility_20d,volume_change,ps_ratio,pe_ratio,rev_growth_qoq,real_rate,yield_curve,unemployment_change,close,is_trading_day
2021-07-03,NVDA,0.0,0.016423730556137286,-0.9999999999998831,1.6379772136717967e-07,5.624433768016468e-07,0.0,-7.92279982052121,1.68,0.0,819.48,1.0
2021-07-04,NVDA,0.0,0.016468316192626942,-0.9999999999998773,1.6379772136717967e-07,5.624433768016468e-07,0.0,-7.92279982052121,1.68,0.0,819.48,1.0
2021-07-05,NVDA,0.0,0.01591777083170249,-0.9999999999998725,1.6379772136717967e-07,5.624433768016468e-07,0.0,-7.92279982052121,1.68,0.0,819.48,1.0
2021-07-06,NVDA,0.010270695230519938,0.015871573752813586,0.39105784817892103,1.6548870677593443e-07,5.682498284145501e-07,0.0,-7.92279982052121,1.68,0.0,827.94,1.0
2021-07-07,NVDA,-0.015912096676055188,0.013810169350602702,0.3875123987571103,1.628762742354587e-07,5.592793411118734e-07,0.0,-7.92279982052121,1.68,0.0,814.87,1.0
2021-07-08,NVDA,-0.02329122406379639,0.015107284127971079,0.808551782607466,1.5912652408554865e-07,5.464035689773503e-07,0.0,-7.92279982052121,1.68,0.0,796.11,1.0
2021-07-09,NVDA,0.007383709365042906,0.015113109532007863,0.011949921383710536,1.603058165100939e-07,5.504529855868219e-07,0.0,-7.92279982052121,1.68,0.0,802.01,1.0
2021-07-10,NVDA,0.0,0.015113109532007863,-0.9999999999998636,1.603058165100939e-07,5.504529855868219e-07,0.0,-7.92279982052121,1.68,0.0,802.01,1.0
2021-07-11,NVDA,0.0,0.01472494754847637,-0.9999999999998458,1.603058165100939e-07,5.504529855868219e-07,0.0,-7.92279982052121,1.68,0.0,802.01,1.0
2021-07-12,NVDA,0.022792833913436145,0.014596088088492616,0.30573478447287084,1.6400159904057562e-07,5.631434454358267e-07,0.0,-7.92279982052121,1.68,0.0,820.5,1.0
2021-07-13,NVDA,-0.01287966286366114,0.0150256684340017,0.1889331291635268,1.6190285828502895e-07,5.559368565545638e-07,0.0,-7.92279982052121,1.68,0.0,810.0,1.0
2021-07-14,NVDA,-0.020379089715013548,0.01585477011489712,0.5359462529369873,1.5863681790925442e-07,5.447220315717224e-07,0.0,-7.92279982052121,1.68,0.0,793.66,1.0
2021-07-15,NVDA,-0.04511461998022081,0.01889111188084994,1.108804259810747,1.5163901659004593e-07,5.206932052161973e-07,0.0,-7.92279982052121,1.68,0.0,758.65,1.0
2021-07-16,NVDA,-0.043384646120952226,0.02121808821415882,1.329088356918182,1.452008794723166e-07,4.985861358956758e-07,0.0,-7.92279982052121,1.68,0.0,726.44,1.0
2021-07-17,NVDA,0.0,0.02121808821415882,-0.9999999999998646,1.452008794723166e-07,4.985861358956758e-07,0.0,-7.92279982052121,1.68,0.0,726.44,1.0
2021-07-18,NVDA,0.0,0.017491321520554402,-0.9999999999998522,1.452008794723166e-07,4.985861358956758e-07,0.0,-7.92279982052121,1.68,0.0,726.44,1.0
2021-07-19,NVDA,0.03350272392107068,0.019442732258348475,1.584836977354479,1.5014791125324803e-07,5.155730954015096e-07,0.0,-7.92279982052121,1.68,0.0,751.19,1.0
2021-07-20,NVDA,-1.3952669887949207,0.31185514660571567,3.8158751416428385,3.7201678992604434e-08,1.277419354838709e-07,0.0,-7.92279982052121,1.68,0.0,186.12,1.0
2021-07-21,NVDA,0.04198186319851679,0.31237848549489916,2.6162386548133325,3.87967219668199e-08,1.3321894303363065e-07,0.0,-7.92279982052121,1.68,0.0,194.1,1.0
2021-07-22,NVDA,0.009434999741531619,0.31232149525786146,1.8282625171198068,3.916450129922046e-08,1.344818119423472e-07,0.0,-7.92279982052121,1.68,0.0,195.94,1.0
2021-07-23,NVDA,-0.0018389870323670572,0.31229959391304274,0.5744443244197469,3.909254447331601e-08,1.3423472889498963e-07,0.0,-7.92279982052121,1.68,0.0,195.58,1.0
2021-07-24,NVDA,0.0,0.31229959391304274,-0.9999999999999195,3.909254447331601e-08,1.3423472889498963e-07,0.0,-7.92279982052121,1.68,0.0,195.58,1.0
2021-07-25,NVDA,0.0,0.31229959391304274,-0.9999999999999195,3.909254447331601e-08,1.3423472889498963e-07,0.0,-7.92279982052121,1.68,0.0,195.58,1.0
2021-07-26,NVDA,-0.013590243141721577,0.3120156771792106,0.582262984193952,3.856486108334998e-08,1.3242278654770067e-07,0.0,-7.92279982052121,1.68,0.0,192.94,1.0
2021-07-27,NVDA,-0.004467307829409629,0.3121360271929617,0.8284450859862406,3.8392964221467114e-08,1.3183253260123532e-07,0.0,-7.92279982052121,1.68,0.0,192.08,1.0
2021-07-28,NVDA,0.01524144097148914,0.31257277818599927,0.44500239875891545,3.898261043373975e-08,1.338572409059711e-07,0.0,-7.92279982052121,1.68,0.0,195.03,1.0
2021-07-29,NVDA,0.00811953905429121,0.31258244999885443,0.26361589111886286,3.93004197481511e-08,1.3494852436513374e-07,0.0,-7.92279982052121,1.68,0.0,196.62,1.0
2021-07-30,NVDA,-0.008324656741282748,0.3124894514000117,0.18708476849662242,3.897461523086148e-08,1.3382978723404248e-07,0.0,-7.92279982052121,1.68,0.0,194.99,1.0
2021-07-31,NVDA,0.0,0.3124894514000117,-0.9999999999999353,3.897461523086148e-08,1.3382978723404248e-07,0.0,-7.92279982052121,1.68,0.0,194.99,1.0
2021-08-01,NVDA,0.0,0.3121719075975578,-0.9999999999999336,3.897461523086148e-08,1.3382978723404248e-07,0.0,-7.92279982052121,1.68,0.0,194.99,1.0
2021-08-02,NVDA,0.012790309143681152,0.31247973775587956,0.37804364064875295,3.947631421147311e-08,1.355525051475634e-07,0.0,-7.92279982052121,1.68,0.0,197.5,1.0
2021-08-03,NVDA,0.0032857352952675193,0.3127244825472448,0.7950918475307054,3.9606236258245046e-08,1.359986273164035e-07,0.0,-7.92279982052121,1.68,0.0,198.15,1.0
2021-08-04,NVDA,0.022900050317809558,0.3133714079172329,0.3384837615346064,4.052368578852688e-08,1.3914893617021268e-07,0.0,-7.92279982052121,1.68,0.0,202.74,1.0
2021-08-05,NVDA,0.01774630425177883,0.3139010856513846,0.20969879511040027,4.124925044973015e-08,1.4164035689773497e-07,0.0,-7.92279982052121,1.68,0.0,206.37,1.0
2021-08-06,NVDA,-0.013218737462513076,0.3137755130821269,-0.02836945357745204,4.070757545472715e-08,1.3978037062457093e-07,0.0,-7.92279982052121,1.68,0.0,203.66,1.0
2021-08-07,NVDA,0.0,0.3137755130821269,-0.9999999999999456,4.070757545472715e-08,1.3978037062457093e-07,0.0,-7.92279982052121,1.68,0.0,203.66,1.0
2021-08-08,NVDA,0.0,0.31331901271133616,-0.9999999999999427,4.070757545472715e-08,1.3978037062457093e-07,0.0,-7.92279982052121,1.68,0.0,203.66,1.0
2021-08-09,NVDA,-0.0034922934586126848,0.01308478339028797,-0.0846398956506517,4.056566060363781e-08,1.3929306794783792e-07,0.0,-7.92279982052121,1.68,0.0,202.95,1.0
2021-08-10,NVDA,-0.017847407685818273,0.010632684816083957,0.19177889512162694,3.984809114531281e-08,1.3682910089224426e-07,0.0,-7.92279982052121,1.68,0.0,199.36,1.0
2021-08-11,NVDA,-0.011959269570824216,0.010849085588942379,0.295642522746121,3.937437537477513e-08,1.3520247083047349e-07,0.0,-7.92279982052121,1.68,0.0,196.99,1.0
2021-08-12,NVDA,0.010403083418062066,0.011067155332100422,0.07467267701620703,3.978612832300619e-08,1.3661633493479745e-07,0.0,-7.92279982052121,1.68,0.0,199.05,1.0
2021-08-13,NVDA,0.014117412025735443,0.011451649431984314,0.2012740441246677,4.035178892664401e-08,1.3855868222374733e-07,0.0,-7.92279982052121,1.68,0.0,201.88,1.0
2021-08-14,NVDA,0.0,0.011451649431984314,-0.9999999999999335,4.035178892664401e-08,1.3855868222374733e-07,0.0,-7.92279982052121,1.68,0.0,201.88,1.0
2021-08-15,NVDA,0.0,0.010893381198759116,-0.9999999999999286,4.035178892664401e-08,1.3855868222374733e-07,0.0,-7.92279982052121,1.68,0.0,201.88,1.0
2021-08-16,NVDA,-0.011859225142143479,0.011253263348756148,0.5272497781611034,3.987607435538676e-08,1.3692518874399442e-07,0.0,-7.92279982052121,1.68,0.0,199.5,1.0
2021-08-17,NVDA,-0.02497084678263647,0.012287963307145629,0.4784645048151303,3.889266440135918e-08,1.3354838709677412e-07,0.0,-7.92279982052121,1.68,0.0,194.58,1.0
2021-08-18,NVDA,-0.021716267190016725,0.013024582629578771,0.9926291321613363,3.8057165700579645e-08,1.3067947838023326e-07,0.0,-7.92279982052121,1.68,0.0,190.4,1.0
2021-08-19,NVDA,0.03903889313439624,0.01575800421643405,3.440232976656236,3.957225664601238e-08,1.3588194921070683e-07,0.0,-7.92279982052121,1.68,0.0,197.98,1.0
2021-08-20,NVDA,0.05014099927253379,0.019235506899538676,2.2735363782795526,4.1607035778532875e-08,1.4286890871654074e-07,0.0,-7.92279982052121,1.68,0.0,208.16,1.0
2021-08-21,NVDA,0.0,0.019235506899538676,-0.9999999999999516,4.1607035778532875e-08,1.4286890871654074e-07,0.0,-7.92279982052121,1.68,0.0,208.16,1.0
2021-08-22,NVDA,0.0,0.019114494401123793,-0.9999999999999489,4.1607035778532875e-08,1.4286890871654074e-07,0.0,-7.92279982052121,1.68,0.0,208.16,1.0
2021-08-23,NVDA,0.05340961604239121,0.02223628082371367,1.7517234382666838,4.3889666200279826e-08,1.507069320521619e-07,0.0,-7.92279982052121,1.68,0.0,219.58,1.0
