date,symbol,log_ret,volatility_20d,volume_change,ps_ratio,pe_ratio,rev_growth_qoq,real_rate,yield_curve,unemployment_change,close,is_trading_day
2021-07-03,AVGO,0.0,0.010140317894608774,-0.9999999999992524,7.034861006761833e-08,3.397460087082726e-07,0.0,-7.92279982052121,1.68,0.0,468.17,1.0
2021-07-04,AVGO,0.0,0.00979924496805852,-0.999999999999209,7.034861006761833e-08,3.397460087082726e-07,0.0,-7.92279982052121,1.68,0.0,468.17,1.0
2021-07-05,AVGO,0.0,0.00951587479717092,-0.9999999999991726,7.034861006761833e-08,3.397460087082726e-07,0.0,-7.92279982052121,1.68,0.0,468.17,1.0
2021-07-06,AVGO,0.01085570170007299,0.009496257829969792,0.17233364403734738,7.111645379413973e-08,3.434542815674889e-07,0.0,-7.92279982052121,1.68,0.0,473.28,1.0
2021-07-07,AVGO,-0.00793368748507271,0.009332285735749592,0.10198890088909543,7.055447032306536e-08,3.4074020319303316e-07,0.0,-7.92279982052121,1.68,0.0,469.54,1.0
2021-07-08,AVGO,0.0020424669880721056,0.008519033316975962,0.48378565507943677,7.069872276483846e-08,3.4143686502177047e-07,0.0,-7.92279982052121,1.68,0.0,470.5,1.0
2021-07-09,AVGO,0.02036507458157545,0.009576225261034115,0.44308896690079963,7.21532682193839e-08,3.484615384615382e-07,0.0,-7.92279982052121,1.68,0.0,480.18,1.0
2021-07-10,AVGO,0.0,0.009576225261034115,-0.9999999999991401,7.21532682193839e-08,3.484615384615382e-07,0.0,-7.92279982052121,1.68,0.0,480.18,1.0
2021-07-11,AVGO,0.0,0.009582953232601998,-0.9999999999990654,7.21532682193839e-08,3.484615384615382e-07,0.0,-7.92279982052121,1.68,0.0,480.18,1.0
2021-07-12,AVGO,0.011533054650539568,0.009818120841882882,1.839506045907596,7.299023290758827e-08,3.5250362844702444e-07,0.0,-7.92279982052121,1.68,0.0,485.75,1.0
2021-07-13,AVGO,-0.0035885205973317474,0.00988289406423369,0.03763608885316968,7.272877535687452e-08,3.5124092888243807e-07,0.0,-7.92279982052121,1.68,0.0,484.01,1.0
2021-07-14,AVGO,-0.005012438000785108,0.0099086721141966,0.2240060544333949,7.236513899323815e-08,3.494847605224961e-07,0.0,-7.92279982052121,1.68,0.0,481.59,1.0
2021-07-15,AVGO,-0.008864104424034878,0.009282399260888353,0.1342751005784684,7.172652141247181e-08,3.464005805515237e-07,0.0,-7.92279982052121,1.68,0.0,477.34,1.0
2021-07-16,AVGO,-0.019611167853051788,0.010426871133940033,0.1819230935535521,7.033358377160029e-08,3.3967343976777915e-07,0.0,-7.92279982052121,1.68,0.0,468.07,1.0
2021-07-17,AVGO,0.0,0.010426871133940033,-0.9999999999991547,7.033358377160029e-08,3.3967343976777915e-07,0.0,-7.92279982052121,1.68,0.0,468.07,1.0
2021-07-18,AVGO,0.0,0.009045024044936668,-0.9999999999991015,7.033358377160029e-08,3.3967343976777915e-07,0.0,-7.92279982052121,1.68,0.0,468.07,1.0
2021-07-19,AVGO,-0.005140628622978945,0.008803065975252978,0.33766405351636036,6.997295266716754e-08,3.379317851959359e-07,0.0,-7.92279982052121,1.68,0.0,465.67,1.0
2021-07-20,AVGO,0.006250956924438578,0.008960329433528903,0.8126513819282278,7.041172051089405e-08,3.4005079825834517e-07,0.0,-7.92279982052121,1.68,0.0,468.59,1.0
2021-07-21,AVGO,0.02201416450889487,0.009663493044510639,0.1816774035945585,7.197896318557474e-08,3.47619738751814e-07,0.0,-7.92279982052121,1.68,0.0,479.02,1.0
2021-07-22,AVGO,-0.005631458856057909,0.00973541984929099,0.21740800300268737,7.15747558226897e-08,3.456676342525397e-07,0.0,-7.92279982052121,1.68,0.0,476.33,1.0
2021-07-23,AVGO,0.014216273108674949,0.010177948317383207,0.22504998913580035,7.259954921111945e-08,3.5061683599419423e-07,0.0,-7.92279982052121,1.68,0.0,483.15,1.0
2021-07-24,AVGO,0.0,0.010177948317383207,-0.9999999999990918,7.259954921111945e-08,3.5061683599419423e-07,0.0,-7.92279982052121,1.68,0.0,483.15,1.0
2021-07-25,AVGO,0.0,0.010177948317383207,-0.9999999999990918,7.259954921111945e-08,3.5061683599419423e-07,0.0,-7.92279982052121,1.68,0.0,483.15,1.0
2021-07-26,AVGO,-0.0018852490071867704,0.0099629361010605,0.026228578458689634,7.246280991735536e-08,3.499564586357037e-07,0.0,-7.92279982052121,1.68,0.0,482.24,1.0
2021-07-27,AVGO,-0.014369503723833084,0.010360553420353481,0.3399034864398148,7.14290007513148e-08,3.4496371552975306e-07,0.0,-7.92279982052121,1.68,0.0,475.36,1.0
2021-07-28,AVGO,0.004805835001719866,0.01039893383708061,-0.2111316025809242,7.177310293012772e-08,3.4662554426705346e-07,0.0,-7.92279982052121,1.68,0.0,477.65,1.0
2021-07-29,AVGO,0.013433906905353383,0.00980978029225732,-0.10869574899639718,7.274380165289256e-08,3.5131349782293154e-07,0.0,-7.92279982052121,1.68,0.0,484.11,1.0
2021-07-30,AVGO,0.002661139671130382,0.00982200122312204,0.06994613982958361,7.293764087152516e-08,3.522496371552973e-07,0.0,-7.92279982052121,1.68,0.0,485.4,1.0
2021-07-31,AVGO,0.0,0.00982200122312204,-0.9999999999990735,7.293764087152516e-08,3.522496371552973e-07,0.0,-7.92279982052121,1.68,0.0,485.4,1.0
2021-08-01,AVGO,0.0,0.009475093038418692,-0.9999999999989054,7.293764087152516e-08,3.522496371552973e-07,0.0,-7.92279982052121,1.68,0.0,485.4,1.0
2021-08-02,AVGO,-0.0014844139291791884,0.0094452067431288,0.6748841199960921,7.282945154019533e-08,3.5172714078374433e-07,0.0,-7.92279982052121,1.68,0.0,484.68,1.0
2021-08-03,AVGO,0.004343939221880593,0.0094119201656657,0.21258179266733174,7.31465063861758e-08,3.5325834542815653e-07,0.0,-7.92279982052121,1.68,0.0,486.79,1.0
2021-08-04,AVGO,0.0020726671966174604,0.009151064889946598,0.3239323669415601,7.329827197595792e-08,3.5399129172714055e-07,0.0,-7.92279982052121,1.68,0.0,487.8,1.0
2021-08-05,AVGO,-0.0002665381831724181,0.007766079674785127,-0.05683653883136882,7.327873779113448e-08,3.5389695210449906e-07,0.0,-7.92279982052121,1.68,0.0,487.67,1.0
2021-08-06,AVGO,-0.004603851518821092,0.007897198217368272,0.06283661520092748,7.294214876033058e-08,3.522714078374453e-07,0.0,-7.92279982052121,1.68,0.0,485.43,1.0
2021-08-07,AVGO,0.0,0.007897198217368272,-0.9999999999989334,7.294214876033058e-08,3.522714078374453e-07,0.0,-7.92279982052121,1.68,0.0,485.43,1.0
2021-08-08,AVGO,0.0,0.007740804181908925,-0.999999999998841,7.294214876033058e-08,3.522714078374453e-07,0.0,-7.92279982052121,1.68,0.0,485.43,1.0
