date,symbol,log_ret,volatility_20d,volume_change,ps_ratio,pe_ratio,rev_growth_qoq,real_rate,yield_curve,unemployment_change,close,is_trading_day
2021-07-03,ASML,0.0,0.015102237037358595,-0.999999999997972,1.575517312495703e-07,5.164037854889586e-07,0.0,-7.92279982052121,1.68,0.0,687.54,1.0
2021-07-04,ASML,0.0,0.014488127024855586,-0.9999999999978321,1.575517312495703e-07,5.164037854889586e-07,0.0,-7.92279982052121,1.68,0.0,687.54,1.0
2021-07-05,ASML,0.0,0.01432951261844352,-0.9999999999977051,1.575517312495703e-07,5.164037854889586e-07,0.0,-7.92279982052121,1.68,0.0,687.54,1.0
2021-07-06,ASML,-0.0024319042719269856,0.014317790332380943,0.7688461843807286,1.5716904603680192e-07,5.151494667267534e-07,0.0,-7.92279982052121,1.68,0.0,685.87,1.0
2021-07-07,ASML,0.006264327741489085,0.014408485318139808,0.028586567068292906,1.5815669469969517e-07,5.183866606579536e-07,0.0,-7.92279982052121,1.68,0.0,690.18,1.0
2021-07-08,ASML,-0.024189790520392513,0.012340820302499264,1.1634387009965126,1.543768189005247e-07,5.059974462971304e-07,0.0,-7.92279982052121,1.68,0.0,673.685,1.0
2021-07-09,ASML,0.02589802956804168,0.013612535581382047,0.3837604935894636,1.5842709502967526e-07,5.192729457713681e-07,0.0,-7.92279982052121,1.68,0.0,691.36,1.0
2021-07-10,ASML,0.0,0.013612535581382047,-0.9999999999976292,1.5842709502967526e-07,5.192729457713681e-07,0.0,-7.92279982052121,1.68,0.0,691.36,1.0
2021-07-11,ASML,0.0,0.013282306687507829,-0.9999999999974588,1.5842709502967526e-07,5.192729457713681e-07,0.0,-7.92279982052121,1.68,0.0,691.36,1.0
2021-07-12,ASML,0.023515023912762858,0.0141611580515551,0.5570702960021698,1.6219665895185495e-07,5.316283611236289e-07,0.0,-7.92279982052121,1.68,0.0,707.81,1.0
2021-07-13,ASML,-0.0019657346366474837,0.01407353349404172,0.5493341777474258,1.618781365292513e-07,5.305843473035898e-07,0.0,-7.92279982052121,1.68,0.0,706.42,1.0
2021-07-14,ASML,0.014182242445217987,0.013775305275166301,1.0217930831553306,1.6419028850340288e-07,5.381628361123626e-07,0.0,-7.92279982052121,1.68,0.0,716.51,1.0
2021-07-15,ASML,-0.017699078651691656,0.014087302112337228,0.6715292185075846,1.6130983753064917e-07,5.287216463872612e-07,0.0,-7.92279982052121,1.68,0.0,703.94,1.0
2021-07-16,ASML,-0.02374766611967531,0.015160409872570647,0.24351791525291802,1.5752423291092826e-07,5.163136547994588e-07,0.0,-7.92279982052121,1.68,0.0,687.42,1.0
2021-07-17,ASML,0.0,0.015160409872570647,-0.9999999999978508,1.5752423291092826e-07,5.163136547994588e-07,0.0,-7.92279982052121,1.68,0.0,687.42,1.0
2021-07-18,ASML,0.0,0.013907959505253708,-0.9999999999976963,1.5752423291092826e-07,5.163136547994588e-07,0.0,-7.92279982052121,1.68,0.0,687.42,1.0
2021-07-19,ASML,-0.004987541511039051,0.013932621377217668,0.8721016413561283,1.567405302596301e-07,5.137449301487153e-07,0.0,-7.92279982052121,1.68,0.0,684.0,1.0
2021-07-20,ASML,7.309674357244688e-05,0.013346535054114922,0.7559505676903954,1.5675198790073095e-07,5.137824846026735e-07,0.0,-7.92279982052121,1.68,0.0,684.05,1.0
2021-07-21,ASML,0.052608122918826154,0.0173149039471004,1.7099513160775548,1.6521918467425921e-07,5.415352260778125e-07,0.0,-7.92279982052121,1.68,0.0,721.0,1.0
2021-07-22,ASML,0.012295801811074154,0.017321976183628067,0.9009477608534048,1.672632278466509e-07,5.482349406639623e-07,0.0,-7.92279982052121,1.68,0.0,729.92,1.0
2021-07-23,ASML,0.0246551871405266,0.017963377703153077,0.9411959648960303,1.7143839226380068e-07,5.619197836863448e-07,0.0,-7.92279982052121,1.68,0.0,748.14,1.0
2021-07-24,ASML,0.0,0.017963377703153077,-0.9999999999981861,1.7143839226380068e-07,5.619197836863448e-07,0.0,-7.92279982052121,1.68,0.0,748.14,1.0
2021-07-25,ASML,0.0,0.017963377703153077,-0.9999999999981861,1.7143839226380068e-07,5.619197836863448e-07,0.0,-7.92279982052121,1.68,0.0,748.14,1.0
2021-07-26,ASML,0.007921598043388486,0.017910592989583383,0.2661951049095904,1.7280185155480187e-07,5.663887637073753e-07,0.0,-7.92279982052121,1.68,0.0,754.09,1.0
2021-07-27,ASML,-0.01132246090855685,0.0182601858239677,0.5507811438163551,1.7085634409587752e-07,5.600120174252662e-07,0.0,-7.92279982052121,1.68,0.0,745.6,1.0
