date,symbol,log_ret,volatility_20d,volume_change,ps_ratio,pe_ratio,rev_growth_qoq,real_rate,yield_curve,unemployment_change,close,is_trading_day
2021-07-03,TXN,0.0,0.009594285631812515,-0.9999999999996079,4.481464210771741e-08,1.0964632059326862e-07,0.0,-7.92279982052121,1.68,0.0,192.21,1.0
2021-07-04,TXN,0.0,0.009432886011552823,-0.9999999999995801,4.481464210771741e-08,1.0964632059326862e-07,0.0,-7.92279982052121,1.68,0.0,192.21,1.0
2021-07-05,TXN,0.0,0.009182550240189867,-0.9999999999995559,4.481464210771741e-08,1.0964632059326862e-07,0.0,-7.92279982052121,1.68,0.0,192.21,1.0
2021-07-06,TXN,-0.00526852370173909,0.009202555135652624,0.1824909213259606,4.4579155980415005e-08,1.0907016543069018e-07,0.0,-7.92279982052121,1.68,0.0,191.2,1.0
2021-07-07,TXN,-0.0074544940716884025,0.009388805791531788,0.25445180011029495,4.424807647470272e-08,1.0826012549914427e-07,0.0,-7.92279982052121,1.68,0.0,189.78,1.0
2021-07-08,TXN,-0.008147762126505424,0.007602770005294973,0.5956293555964801,4.388901841921193e-08,1.0738163148887616e-07,0.0,-7.92279982052121,1.68,0.0,188.24,1.0
2021-07-09,TXN,0.010726371633202194,0.007872906187538812,0.461175218959981,4.436232221963161e-08,1.0853964632059321e-07,0.0,-7.92279982052121,1.68,0.0,190.27,1.0
2021-07-10,TXN,0.0,0.007872906187538812,-0.9999999999995302,4.436232221963161e-08,1.0853964632059321e-07,0.0,-7.92279982052121,1.68,0.0,190.27,1.0
2021-07-11,TXN,0.0,0.007094852587867398,-0.9999999999994843,4.436232221963161e-08,1.0853964632059321e-07,0.0,-7.92279982052121,1.68,0.0,190.27,1.0
2021-07-12,TXN,0.008634502479129636,0.007245236099116836,1.0576091383672075,4.474702727908602e-08,1.0948088990302333e-07,0.0,-7.92279982052121,1.68,0.0,191.92,1.0
2021-07-13,TXN,-0.003758617914138262,0.007191881163750171,0.3550749280139171,4.4579155980415005e-08,1.0907016543069018e-07,0.0,-7.92279982052121,1.68,0.0,191.2,1.0
2021-07-14,TXN,0.00041832253276855285,0.006609786154587709,0.7733440465214761,4.4597808346934006e-08,1.0911580148317164e-07,0.0,-7.92279982052121,1.68,0.0,191.28,1.0
2021-07-15,TXN,-0.01591433703099516,0.007566462719702643,1.124014579485002,4.3893681510841676e-08,1.0739304050199651e-07,0.0,-7.92279982052121,1.68,0.0,188.26,1.0
2021-07-16,TXN,-0.011432359142626384,0.007988433632418924,0.9517089302669648,4.339473070645837e-08,1.0617227609811745e-07,0.0,-7.92279982052121,1.68,0.0,186.12,1.0
2021-07-17,TXN,0.0,0.007988433632418924,-0.9999999999995501,4.339473070645837e-08,1.0617227609811745e-07,0.0,-7.92279982052121,1.68,0.0,186.12,1.0
2021-07-18,TXN,0.0,0.006744178073668651,-0.9999999999995148,4.339473070645837e-08,1.0617227609811745e-07,0.0,-7.92279982052121,1.68,0.0,186.12,1.0
2021-07-19,TXN,0.0006445375666252888,0.0064683997082786585,0.931746981269564,4.342270925623688e-08,1.0624073017683965e-07,0.0,-7.92279982052121,1.68,0.0,186.24,1.0
2021-07-20,TXN,0.008181645061646703,0.006827888505303358,0.9101129452111676,4.3779435765912795e-08,1.0711351968054758e-07,0.0,-7.92279982052121,1.68,0.0,187.77,1.0
2021-07-21,TXN,0.033876698266413714,0.010229344656076398,1.6586315293348153,4.5287945908137084e-08,1.1080433542498568e-07,0.0,-7.92279982052121,1.68,0.0,194.24,1.0
2021-07-22,TXN,-0.054648000360243844,0.015963038203557125,3.364772698565925,4.287945908137094e-08,1.0491158014831712e-07,0.0,-7.92279982052121,1.68,0.0,183.91,1.0
2021-07-23,TXN,0.015859648420603188,0.016464495928505175,0.8680277383285637,4.3564933550944264e-08,1.0658870507701077e-07,0.0,-7.92279982052121,1.68,0.0,186.85,1.0
2021-07-24,TXN,0.0,0.016464495928505175,-0.9999999999996878,4.3564933550944264e-08,1.0658870507701077e-07,0.0,-7.92279982052121,1.68,0.0,186.85,1.0
2021-07-25,TXN,0.0,0.016464495928505175,-0.9999999999996878,4.3564933550944264e-08,1.0658870507701077e-07,0.0,-7.92279982052121,1.68,0.0,186.85,1.0
2021-07-26,TXN,0.007517830187581236,0.016554950954421957,0.3696677170640379,4.3893681510841676e-08,1.0739304050199651e-07,0.0,-7.92279982052121,1.68,0.0,188.26,1.0
2021-07-27,TXN,-0.016765705117988913,0.01688041127041254,0.37055605952864057,4.316390767078572e-08,1.0560752994865938e-07,0.0,-7.92279982052121,1.68,0.0,185.13,1.0
2021-07-28,TXN,0.009247874930407613,0.01695377292480451,-0.1259903699839132,4.3564933550944264e-08,1.0658870507701077e-07,0.0,-7.92279982052121,1.68,0.0,186.85,1.0
2021-07-29,TXN,0.015822778870957635,0.017166309987421993,-0.09404161274022751,4.42597342037771e-08,1.0828864803194519e-07,0.0,-7.92279982052121,1.68,0.0,189.83,1.0
2021-07-30,TXN,0.0041529827070293,0.017192881277722085,-0.28094117359891274,4.444392632315224e-08,1.087393040501996e-07,0.0,-7.92279982052121,1.68,0.0,190.62,1.0
2021-07-31,TXN,0.0,0.017192881277722085,-0.9999999999997149,4.444392632315224e-08,1.087393040501996e-07,0.0,-7.92279982052121,1.68,0.0,190.62,1.0
2021-08-01,TXN,0.0,0.01707508596167881,-0.9999999999996974,4.444392632315224e-08,1.087393040501996e-07,0.0,-7.92279982052121,1.68,0.0,190.62,1.0
2021-08-02,TXN,0.0005244663675052185,0.017056800390251967,-0.11828561984557505,4.446724178130099e-08,1.0879634911580142e-07,0.0,-7.92279982052121,1.68,0.0,190.72,1.0
2021-08-03,TXN,-0.0072620431762397625,0.01713020827968786,0.11531949964841079,4.414548845884821e-08,1.0800912721049623e-07,0.0,-7.92279982052121,1.68,0.0,189.34,1.0
2021-08-04,TXN,0.015928242023724372,0.01710285021859496,0.1505401264041832,4.485427838657029e-08,1.0974329720479172e-07,0.0,-7.92279982052121,1.68,0.0,192.38,1.0
2021-08-05,TXN,0.004046278280871716,0.016855152687362537,-0.1395822439723076,4.503613896013056e-08,1.1018824871648596e-07,0.0,-7.92279982052121,1.68,0.0,193.16,1.0
2021-08-06,TXN,-0.0010359474665204717,0.016862747769426426,-0.277053011574846,4.498950804383305e-08,1.1007415858528232e-07,0.0,-7.92279982052121,1.68,0.0,192.96,1.0
2021-08-07,TXN,0.0,0.016862747769426426,-0.9999999999997006,4.498950804383305e-08,1.1007415858528232e-07,0.0,-7.92279982052121,1.68,0.0,192.96,1.0
2021-08-08,TXN,0.0,0.016865697050934044,-0.9999999999996806,4.498950804383305e-08,1.1007415858528232e-07,0.0,-7.92279982052121,1.68,0.0,192.96,1.0
2021-08-09,TXN,-0.013093220614207658,0.017109335094709504,-0.21070939741005482,4.440429004429936e-08,1.0864232743867649e-07,0.0,-7.92279982052121,1.68,0.0,190.45,1.0
2021-08-10,TXN,-0.004209424789704987,0.015240862219424608,0.2088450462972146,4.421776637910934e-08,1.081859669138619e-07,0.0,-7.92279982052121,1.68,0.0,189.65,1.0
2021-08-11,TXN,-0.0007912436124269889,0.008618775992526917,-0.01557783679354871,4.418279319188621e-08,1.0810039931545916e-07,0.0,-7.92279982052121,1.68,0.0,189.5,1.0
2021-08-12,TXN,-0.008638790243273468,0.008200862464966442,0.7363024701790207,4.3802751224061544e-08,1.071705647461494e-07,0.0,-7.92279982052121,1.68,0.0,187.87,1.0
2021-08-13,TXN,0.004408218095296742,0.008252239431894801,-0.18996304421978596,4.3996269526696186e-08,1.0764403879064455e-07,0.0,-7.92279982052121,1.68,0.0,188.7,1.0
2021-08-14,TXN,0.0,0.008252239431894801,-0.9999999999995783,4.3996269526696186e-08,1.0764403879064455e-07,0.0,-7.92279982052121,1.68,0.0,188.7,1.0
2021-08-15,TXN,0.0,0.008084920294112605,-0.9999999999995339,4.3996269526696186e-08,1.0764403879064455e-07,0.0,-7.92279982052121,1.68,0.0,188.7,1.0
2021-08-16,TXN,0.006075834303306867,0.007131695764247628,0.2298919135257023,4.4264397295406846e-08,1.0830005704506555e-07,0.0,-7.92279982052121,1.68,0.0,189.85,1.0
2021-08-17,TXN,-0.018768661101725755,0.008157618932409341,0.6558548393762945,4.344136162275588e-08,1.062863662293211e-07,0.0,-7.92279982052121,1.68,0.0,186.32,1.0
2021-08-18,TXN,-0.013617415654498762,0.007772295721556307,0.3960692155625497,4.285381207740731e-08,1.0484883057615511e-07,0.0,-7.92279982052121,1.68,0.0,183.8,1.0
2021-08-19,TXN,0.006723808001597,0.007893013955827591,0.8280740510132191,4.314292375845184e-08,1.0555618938961773e-07,0.0,-7.92279982052121,1.68,0.0,185.04,1.0
2021-08-20,TXN,-0.0003783681567261107,0.007889718803525984,0.6684634092986778,4.312660293774772e-08,1.0551625784369647e-07,0.0,-7.92279982052121,1.68,0.0,184.97,1.0
2021-08-21,TXN,0.0,0.007889718803525984,-0.9999999999995673,4.312660293774772e-08,1.0551625784369647e-07,0.0,-7.92279982052121,1.68,0.0,184.97,1.0
2021-08-22,TXN,0.0,0.007883489564331572,-0.9999999999995381,4.312660293774772e-08,1.0551625784369647e-07,0.0,-7.92279982052121,1.68,0.0,184.97,1.0
2021-08-23,TXN,0.015450122253520169,0.008616214146885588,0.6369575722679717,4.379808813243179e-08,1.0715915573302903e-07,0.0,-7.92279982052121,1.68,0.0,187.85,1.0
2021-08-24,TXN,-0.0001597146435104235,0.0077160423279623875,0.5346484313448094,4.3791093494987166e-08,1.0714204221334849e-07,0.0,-7.92279982052121,1.68,0.0,187.82,1.0
2021-08-25,TXN,0.00143651430624561,0.007644396289650094,0.47192455147748463,4.38540452319888e-08,1.0729606389047342e-07,0.0,-7.92279982052121,1.68,0.0,188.09,1.0
2021-08-26,TXN,-0.0006381960542091871,0.007645718600650536,0.6481777304491534,4.3826066682210294e-08,1.0722760981175123e-07,0.0,-7.92279982052121,1.68,0.0,187.97,1.0
2021-08-27,TXN,0.013474800304155626,0.008330286145908748,0.21507790017577696,4.442061086500349e-08,1.0868225898459778e-07,0.0,-7.92279982052121,1.68,0.0,190.52,1.0
2021-08-28,TXN,0.0,0.008330286145908748,-0.9999999999995752,4.442061086500349e-08,1.0868225898459778e-07,0.0,-7.92279982052121,1.68,0.0,190.52,1.0
2021-08-29,TXN,0.0,0.007797225281849463,-0.9999999999995525,4.442061086500349e-08,1.0868225898459778e-07,0.0,-7.92279982052121,1.68,0.0,190.52,1.0
2021-08-30,TXN,0.00476503061570559,0.0077993493016465095,0.08249975021787545,4.463278153415714e-08,1.0920136908157438e-07,0.0,-7.92279982052121,1.68,0.0,191.43,1.0
2021-08-31,TXN,-0.0027200937417974197,0.007827602581598158,0.8613594345036082,4.4511541151783623e-08,1.0890473474044488e-07,0.0,-7.92279982052121,1.68,0.0,190.91,1.0
2021-09-01,TXN,-0.013500178668517797,0.008189223161650444,0.971879336852078,4.391466542317555e-08,1.0744438106103816e-07,0.0,-7.92279982052121,1.68,0.0,188.35,1.0
2021-09-02,TXN,0.005612043530600155,0.00822668043862328,-0.10673012355073329,4.4161809279552336e-08,1.0804905875641751e-07,0.0,-7.92279982052121,1.68,0.0,189.41,1.0
2021-09-03,TXN,0.0024783160144670005,0.008242353265304933,-0.12824871672617147,4.427139193285147e-08,1.0831717056474609e-07,0.0,-7.92279982052121,1.68,0.0,189.88,1.0
2021-09-04,TXN,0.0,0.008242353265304933,-0.9999999999995857,4.427139193285147e-08,1.0831717056474609e-07,0.0,-7.92279982052121,1.68,0.0,189.88,1.0
2021-09-05,TXN,0.0,0.008129923246004934,-0.9999999999995629,4.427139193285147e-08,1.0831717056474609e-07,0.0,-7.92279982052121,1.68,0.0,189.88,1.0
2021-09-06,TXN,0.0,0.006827363898353461,-0.9999999999995277,4.427139193285147e-08,1.0831717056474609e-07,0.0,-7.92279982052121,1.68,0.0,189.88,1.0
2021-09-07,TXN,-0.002214373235728835,0.005969355379033503,0.09924569629246055,4.4173467008626714e-08,1.0807758128921843e-07,0.0,-7.92279982052121,1.68,0.0,189.46,1.0
2021-09-08,TXN,-0.003489666735988133,0.005937217445834193,0.012761534049203212,4.401958498484494e-08,1.0770108385624638e-07,0.0,-7.92279982052121,1.68,0.0,188.8,1.0
2021-09-09,TXN,-0.001749410682863996,0.005961904401903352,-0.03530166778990771,4.394264397295406e-08,1.0751283513976035e-07,0.0,-7.92279982052121,1.68,0.0,188.47,1.0
2021-09-10,TXN,0.011500443275036317,0.006404895990849729,0.6162648034514268,4.4450920960596864e-08,1.0875641756988016e-07,0.0,-7.92279982052121,1.68,0.0,190.65,1.0
2021-09-11,TXN,0.0,0.006404895990849729,-0.9999999999995148,4.4450920960596864e-08,1.0875641756988016e-07,0.0,-7.92279982052121,1.68,0.0,190.65,1.0
2021-09-12,TXN,0.0,0.005503680333724529,-0.9999999999994694,4.4450920960596864e-08,1.0875641756988016e-07,0.0,-7.92279982052121,1.68,0.0,190.65,1.0
