date,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2022-05-13,577.05,591.59,573.5,588.24,54.9612677140341,1945085,0.0,1.0
2022-05-16,584.38,589.14,577.65,582.67,54.4408436334426,1419084,0.0,1.0
2022-05-17,595.45,609.0,593.61,608.15,56.8215268602778,2467604,0.0,1.0
2022-05-18,600.0,600.72,566.18,570.57,53.3102994009187,3502433,0.0,1.0
2022-05-19,558.0,560.75,538.96,546.21,51.0342615906476,3488421,0.0,1.0
2022-05-20,553.9,554.99,512.44,543.19,50.7520926995549,4028103,0.0,1.0
2022-05-23,524.0,535.57,514.26,526.36,49.1796084488627,5858580,0.0,1.0
2022-05-24,526.66,528.87,516.19,524.2,48.977792288346,2506019,0.0,1.0
2022-05-25,523.9,537.45,523.9,531.63,49.6720025071603,1784225,0.0,1.0
2022-05-26,531.54,554.57,527.72,550.66,51.450040254675,3974283,0.0,1.0
2022-05-27,562.09,585.455,560.01,583.28,54.497838012107,3730114,0.0,1.0
2022-05-31,584.5,587.025,576.0,580.13,54.2035227780202,3000940,0.0,1.0
2022-06-01,587.58,590.94,568.43,573.62,53.5952712942409,1834481,0.0,1.0
2022-06-02,577.75,577.77,568.13,576.74,53.8867835260982,2948939,0.0,1.0
2022-06-03,568.87,569.6,560.98,563.32,52.6329071954809,2056171,0.0,1.0
2022-06-06,571.52,572.72,557.54,561.23,52.4376313734995,1455678,0.0,1.0
2022-06-07,560.54,574.54,557.53,572.99,53.5364082474235,1589491,0.0,1.0
2022-06-08,571.82,576.27,562.14,565.36,52.82351134708,2400504,0.0,1.0
2022-06-09,561.16,573.64,555.93,556.22,51.9695300011901,1878740,0.0,1.0
2022-06-10,550.09,551.0431,539.7219,541.27,50.5727005568734,2402436,0.0,1.0
2022-06-13,526.78,533.0,516.021,517.62,48.3630004660314,3161905,0.0,1.0
2022-06-14,524.97,524.97,514.59,520.17,48.6012556555303,2438173,0.0,1.0
2022-06-15,529.15,533.83,515.52,526.71,49.212310141539,1914054,0.0,1.0
2022-06-16,511.95,514.43,492.275,497.18,46.453221613735,3724442,0.0,1.0
2022-06-17,495.0,500.36,487.87,498.65,46.5905687229755,4350396,0.0,1.0
2022-06-21,504.08,510.91,502.89,503.77,47.4520247414771,2190065,4.1,1.0
2022-06-22,496.31,503.77,494.2,496.1,46.7295580805661,2472117,0.0,1.0
2022-06-23,501.75,501.75,491.01,496.58,46.7747711180156,1670776,0.0,1.0
2022-06-24,505.0,511.8,501.445,509.09,47.9531359065419,2120140,0.0,1.0
2022-06-27,513.8,514.035,502.82,505.71,47.6347607678353,1320718,0.0,1.0
2022-06-28,512.61,514.15,498.105,498.45,46.9509135764124,1566904,0.0,1.0
2022-06-29,495.48,495.93,486.67,490.41,46.1935951991341,1444397,0.0,1.0
2022-06-30,488.03,493.74,480.71,485.81,45.7603035902436,1888997,0.0,1.0
2022-07-01,479.41,484.265,469.43,477.84,45.0095787809267,2131693,0.0,1.0
2022-07-05,472.0,476.93,463.91,476.3,44.8645202857764,2071600,0.0,1.0
2022-07-06,480.53,487.05,475.5,482.61,45.4588833405806,2297599,0.0,1.0
2022-07-07,488.11,501.39,488.11,498.54,46.9593910209342,2131887,0.0,1.0
2022-07-08,492.99,499.63,490.0001,498.69,46.9735200951371,1271338,0.0,1.0
2022-07-11,489.49,491.62,480.98,482.86,45.4824317975855,2148141,0.0,1.0
2022-07-12,487.82,492.6,480.07,481.37,45.3420829938362,2116095,0.0,1.0
2022-07-13,474.98,485.6363,472.2875,481.73,45.3759927719233,1766746,0.0,1.0
2022-07-14,482.45,486.68,473.4254,484.64,45.6500968114605,1995682,0.0,1.0
2022-07-15,490.83,494.74,486.13,494.46,46.5750802026138,1871375,0.0,1.0
2022-07-18,500.16,502.4099,488.19,491.06,46.2548211873469,1804234,0.0,1.0
2022-07-19,496.8,511.35,495.89,509.0,47.9446584620201,2725707,0.0,1.0
2022-07-20,509.54,517.61,504.4701,511.77,48.2055753656346,2741173,0.0,1.0
2022-07-21,512.55,517.81,506.02,517.68,48.762260889231,1391150,0.0,1.0
2022-07-22,518.81,519.79,506.68,512.52,48.2762207366494,1786684,0.0,1.0
2022-07-25,510.46,513.32,506.5317,513.11,48.331795095181,1506053,0.0,1.0
2022-07-26,514.63,516.81,508.92,511.09,48.1415235625812,1795782,0.0,1.0
2022-07-27,518.2,530.19,516.93,527.79,49.71456049051,2552844,0.0,1.0
2022-07-28,528.59,536.515,520.58,533.61,50.2627685695846,1486745,0.0,1.0
2022-07-29,531.98,537.83,530.27,535.48,50.4389110279814,1848287,0.0,1.0
2022-08-01,531.43,539.7853,530.44,536.37,50.5227435349189,1148539,0.0,1.0
2022-08-02,533.22,539.2,527.23,531.21,50.0367033823373,1307231,0.0,1.0
2022-08-03,535.29,548.0,534.12,546.74,51.499533531483,1922816,0.0,1.0
2022-08-04,548.41,553.15,545.01,552.8,52.0703481292823,1629251,0.0,1.0
2022-08-05,544.9,552.0,543.28,551.44,51.9422445231756,1435744,0.0,1.0
2022-08-08,549.35,552.99,538.74,545.53,51.3855589995792,1372821,0.0,1.0
2022-08-09,539.09,539.35,527.75,532.8,50.1864715688886,2007417,0.0,1.0
2022-08-10,546.06,551.02,539.24,550.41,51.8452248803153,1951872,0.0,1.0
2022-08-11,553.95,557.765,544.25,545.43,51.3761396167772,1427035,0.0,1.0
2022-08-12,547.81,558.41,545.65,558.23,52.5818206154292,1840020,0.0,1.0
2022-08-15,554.23,559.785,550.5,558.96,52.6505821098836,1432965,0.0,1.0
2022-08-16,557.52,557.94,546.01,551.65,51.9620252270597,1478384,0.0,1.0
2022-08-17,544.37,544.71,531.04,538.59,50.7318538331226,1902221,0.0,1.0
2022-08-18,543.41,560.56,541.63,558.45,52.6025432575936,2345959,0.0,1.0
2022-08-19,550.86,555.58,547.87,548.43,51.6587211008363,1692455,0.0,1.0
2022-08-22,542.57,543.09,527.05,528.75,49.8049865654089,1855584,0.0,1.0
2022-08-23,533.85,537.62,528.91,529.78,49.9020062082691,900317,0.0,1.0
2022-08-24,529.56,531.3,523.4401,530.84,50.00185166597,1188496,0.0,1.0
2022-08-25,533.45,550.48,532.26,550.13,51.8188506084698,1734523,0.0,1.0
2022-08-26,548.835,550.99,520.0,520.86,49.0617972623336,2568256,0.0,1.0
2022-08-29,520.0,522.74,512.0,514.18,48.4325824911621,1655525,0.0,1.0
2022-08-30,516.84,517.91,501.39,506.39,47.6988125708887,1828167,0.0,1.0
2022-08-31,510.16,510.16,496.54,499.11,47.0130815029054,3244469,0.0,1.0
2022-09-01,491.47,493.29,480.84,492.01,46.3443053239656,3193046,0.0,1.0
2022-09-02,518.0,519.81,498.3,500.22,47.1176366520072,4042587,0.0,1.0
2022-09-06,498.53,504.0,490.37,498.2,46.9273651194075,2473124,0.0,1.0
2022-09-07,502.91,509.43,499.08,505.13,47.5801283475839,2044027,0.0,1.0
2022-09-08,502.6,512.74,498.695,511.93,48.2206463781178,2253477,0.0,1.0
2022-09-09,515.44,525.97,515.44,522.4,49.2068557574839,2301888,0.0,1.0
2022-09-12,526.75,531.26,524.56,529.06,49.834186652095,1815800,0.0,1.0
2022-09-13,513.84,518.27,501.68,503.65,47.4407214821148,3513603,0.0,1.0
2022-09-14,507.13,513.0,502.77,510.75,48.1094976610545,2060450,0.0,1.0
2022-09-15,508.93,511.56,497.28,500.14,47.1101011457657,3657361,0.0,1.0
2022-09-16,497.72,503.69,489.86,502.5,47.3323985798921,5901214,0.0,1.0
2022-09-19,494.42,503.39,494.42,501.84,47.2702306533991,1794826,0.0,1.0
2022-09-20,496.0,498.83,489.72,493.06,46.4432088433863,1713164,0.0,1.0
2022-09-21,490.99,499.88,481.77,482.14,45.800806936292,2066913,4.1,1.0
2022-09-22,482.43,483.21,473.0,477.61,45.3704803601494,2350056,0.0,1.0
2022-09-23,474.95,477.99,462.0,468.68,44.5221765356563,2964907,0.0,1.0
2022-09-26,468.98,473.3,461.31,462.26,43.9123097323814,1936095,0.0,1.0
2022-09-27,469.55,469.89,456.51,464.75,44.1488468570161,1785161,0.0,1.0
2022-09-28,461.34,468.75,456.35,465.96,44.2637906003124,2760544,0.0,1.0
2022-09-29,460.9,461.37,444.88,450.13,42.7600224545425,3999662,0.0,1.0
2022-09-30,449.06,457.8185,443.635,444.01,42.1786541000187,2720220,0.0,1.0
2022-10-03,449.24,460.9536,446.965,456.78,43.3917380685267,2147893,0.0,1.0
2022-10-04,468.5,480.16,465.86,479.86,45.5842187257832,2727696,0.0,1.0
2022-10-05,472.55,488.0861,471.46,484.8,46.0534931818857,1849324,0.0,1.0
2022-10-06,483.79,489.7,478.715,479.5,45.5500205872818,1725000,0.0,1.0
2022-10-07,472.38,473.34,459.02,460.48,43.7432189364578,2842546,0.0,1.0
2022-10-10,460.0,460.1,431.84,437.7,41.5792367279525,3345412,0.0,1.0
2022-10-11,435.2,438.7,425.58,430.76,40.9199726135088,2804633,0.0,1.0
2022-10-12,432.25,435.72,428.01,430.57,40.9019235959664,1504625,0.0,1.0
2022-10-13,417.42,443.77,415.0682,437.97,41.6048853318286,2798438,0.0,1.0
2022-10-14,443.28,443.96,426.41,427.1,40.5722915387446,2281671,0.0,1.0
2022-10-17,439.55,441.24,433.39,435.37,41.3578987759851,2412009,0.0,1.0
2022-10-18,448.21,448.55,430.16,434.83,41.306601568233,2034087,0.0,1.0
2022-10-19,433.23,438.3,430.88,435.3,41.3512491379432,1270235,0.0,1.0
2022-10-20,435.13,442.19,428.14,430.3,40.8762749920904,2340319,0.0,1.0
2022-10-21,432.09,450.66,429.17,449.73,42.7220245228743,2697968,0.0,1.0
2022-10-24,452.73,458.7899,451.11,456.52,43.3670394129424,2528701,0.0,1.0
2022-10-25,457.99,464.26,456.83,460.07,43.7042710564979,1824609,0.0,1.0
2022-10-26,457.99,471.755,455.343,461.18,43.8097153168772,2931519,0.0,1.0
2022-10-27,466.05,470.77,454.9101,455.4,43.2606452042714,1851186,0.0,1.0
2022-10-28,456.96,474.34,455.645,472.9,44.9230547147561,2309608,0.0,1.0
2022-10-31,466.85,472.81,465.0101,470.12,44.6589690896619,1925861,0.0,1.0
2022-11-01,475.795,476.825,463.17,467.9,44.4480805689033,1632438,0.0,1.0
2022-11-02,470.28,480.45,455.72,456.03,43.3204919466488,2109131,0.0,1.0
2022-11-03,450.94,452.8593,441.36,444.12,42.1891035312275,2388727,0.0,1.0
2022-11-04,456.86,468.89,453.28,465.3,44.2010940130599,2889054,0.0,1.0
2022-11-07,466.77,477.74,461.57,475.22,45.1434427184318,1768745,0.0,1.0
2022-11-08,481.245,488.8,473.5,482.11,45.7979570914169,2074321,0.0,1.0
2022-11-09,478.5,479.0,469.03,469.47,44.5972224507011,2369509,0.0,1.0
2022-11-10,491.0,507.17,487.192,506.57,48.1215306129287,3397028,0.0,1.0
2022-11-11,504.8,519.0,502.0,518.09,49.2158710449735,2672832,0.0,1.0
2022-11-14,515.39,525.02,513.0,513.22,48.7532462269129,2160182,0.0,1.0
2022-11-15,529.96,532.57,515.91,524.42,49.8171883136231,2331539,0.0,1.0
2022-11-16,516.72,518.54,510.28,511.73,48.6117039314488,2540504,0.0,1.0
2022-11-17,505.0,512.7399,503.14,512.11,48.6478019665336,2038503,0.0,1.0
2022-11-18,516.87,517.73,511.0,515.16,48.9375361955038,1453871,0.0,1.0
2022-11-21,512.94,520.85,511.11,517.44,49.1541244060127,1862162,0.0,1.0
2022-11-22,522.97,530.28,519.01,530.05,50.3520092018534,1891968,0.0,1.0
2022-11-23,530.35,541.48,528.8,533.64,50.6930406385757,1396717,0.0,1.0
2022-11-25,530.69,534.58,529.48,529.91,50.3387099257695,745539,0.0,1.0
2022-11-28,525.24,528.76,516.24,522.21,49.6072497411562,2351064,0.0,1.0
2022-11-29,523.0,525.85,514.83,521.39,49.5293539812364,1269585,0.0,1.0
2022-11-30,524.11,551.66,517.83,551.03,52.3450007178517,4734939,0.0,1.0
2022-12-01,551.03,552.42,541.955,550.75,52.3184021656839,2300645,0.0,1.0
2022-12-02,537.05,542.7,536.08,540.8,51.3732036154369,1931953,0.0,1.0
2022-12-05,537.77,539.48,525.485,530.64,50.408056151064,1854983,0.0,1.0
2022-12-06,530.65,533.57,521.75,525.82,49.9501810744619,1965513,0.0,1.0
2022-12-07,519.6,524.9985,516.05,518.5,49.2548189249335,1652385,0.0,1.0
2022-12-08,520.81,532.42,520.3848,531.08,50.4498538758991,2751431,0.0,1.0
2022-12-09,550.94,552.64,541.0,544.72,51.7455833457854,3702830,0.0,1.0
2022-12-12,544.75,556.87,542.24,556.63,52.8769717612068,2341842,0.0,1.0
2022-12-13,575.82,581.84,565.03,571.04,54.2458472495545,4041629,0.0,1.0
2022-12-14,568.55,585.65,567.73,574.44,54.5688296687344,3521831,0.0,1.0
2022-12-15,563.78,566.4876,557.7,558.0,53.0071146771704,3690333,0.0,1.0
2022-12-16,557.45,559.8,550.87,555.91,52.808575484204,4954898,0.0,1.0
2022-12-19,554.02,556.48,545.72,549.63,52.6489841711974,2509318,4.6,1.0
2022-12-20,545.17,549.0,540.915,544.02,52.1116030216961,2983055,0.0,1.0
2022-12-21,547.67,561.91,546.95,561.23,53.7601466193642,2561912,0.0,1.0
2022-12-22,553.35,554.94,547.2,553.09,52.980417108323,2755413,0.0,1.0
2022-12-23,550.0,553.6175,547.45,552.43,52.917195796617,1376102,0.0,1.0
2022-12-27,551.55,558.105,546.94,553.54,53.0235225481226,1667704,0.0,1.0
2022-12-28,551.64,557.77,542.45,544.89,52.1949402053086,1541156,0.0,1.0
2022-12-29,551.85,562.6,550.5006,557.81,53.4325452768874,1817606,0.0,1.0
2022-12-30,551.82,559.65,548.01,559.13,53.5589879002995,1437725,0.0,1.0
2023-01-03,565.0,567.57,550.79,553.48,53.0177751561493,2017314,0.0,1.0
2023-01-04,562.99,568.16,556.03,560.24,53.6653146518051,1707359,0.0,1.0
2023-01-05,555.71,559.84,551.12,555.02,53.1652915501301,1627885,0.0,1.0
2023-01-06,563.12,591.0,562.305,588.43,56.3656309805828,3526101,0.0,1.0
2023-01-09,592.3,601.675,560.56,576.89,55.2602159243893,3773874,0.0,1.0
2023-01-10,572.0001,575.13,549.99,574.93,55.0724677865956,4463532,0.0,1.0
2023-01-11,573.0,578.34,566.87,578.14,55.3799532571659,2250247,0.0,1.0
2023-01-12,575.59,585.11,573.76,581.94,55.7439547488067,1951395,0.0,1.0
2023-01-13,577.15,581.93,576.675,579.0,55.4623325421162,1964748,0.0,1.0
2023-01-17,574.9,585.36,574.54,579.24,55.4853221100093,1583506,0.0,1.0
2023-01-18,583.21,587.56,573.72,574.29,55.011162272214,1570366,0.0,1.0
2023-01-19,569.12,570.06,560.31,563.22,53.9507684531445,2269382,0.0,1.0
2023-01-20,563.03,571.36,559.11,570.78,54.6749398417773,2295020,0.0,1.0
2023-01-23,572.0,584.7925,569.78,581.63,55.7142598902781,2342882,0.0,1.0
2023-01-24,578.44,586.69,575.63,585.03,56.0399454354304,1382466,0.0,1.0
2023-01-25,577.67,586.97,576.04,585.68,56.1022088484743,1376594,0.0,1.0
2023-01-26,590.41,600.56,586.2601,598.58,57.3378981227287,2452457,0.0,1.0
2023-01-27,593.32,599.25,590.19,590.99,56.6108530381092,1934464,0.0,1.0
2023-01-30,583.0,589.61,579.76,581.45,55.6970177143583,1698406,0.0,1.0
2023-01-31,582.07,587.23,580.735,585.01,56.038029638106,2371907,0.0,1.0
2023-02-01,583.57,608.3,582.7,602.75,57.7373418648714,2655270,0.0,1.0
2023-02-02,607.63,613.14,599.75,605.77,58.0266272608596,2418766,0.0,1.0
2023-02-03,598.0,608.04,596.25,597.62,57.2459398511563,1909419,0.0,1.0
2023-02-06,593.34,603.22,592.26,601.3,57.5984465588505,1870933,0.0,1.0
2023-02-07,600.66,617.01,599.72,614.45,58.8580832996603,2402487,0.0,1.0
2023-02-08,606.68,610.18,600.62,601.71,57.6377204040013,1529012,0.0,1.0
2023-02-09,612.6,614.9299,595.48,599.41,57.4174037116923,1883657,0.0,1.0
2023-02-10,596.31,598.46,589.63,593.25,56.8273381357693,2103456,0.0,1.0
2023-02-13,595.0,601.48,593.4704,601.12,57.5812043829307,1984742,0.0,1.0
2023-02-14,594.17,605.58,593.315,602.31,57.695194323734,1757119,0.0,1.0
2023-02-15,598.86,608.28,596.7,607.69,58.2105438040045,1268895,0.0,1.0
2023-02-16,600.75,608.94,599.55,600.54,57.5256462605224,1744871,0.0,1.0
2023-02-17,600.0,600.85,592.45,595.59,57.0514864227271,1421560,0.0,1.0
2023-02-21,590.0,593.09,579.84,581.54,55.7056388023182,2273874,0.0,1.0
2023-02-22,582.25,583.0875,572.1,576.17,55.19124722071,2347525,0.0,1.0
2023-02-23,585.75,585.94,573.68,583.8,55.9221238999783,1893930,0.0,1.0
2023-02-24,577.53,580.24,573.61,577.75,55.3425952093396,1535326,0.0,1.0
2023-02-27,585.87,589.8,584.26,585.45,56.0801771792434,1832279,0.0,1.0
2023-02-28,585.56,598.5756,582.18,594.29,56.9269595966394,2782194,0.0,1.0
2023-03-01,594.0,598.21,590.3,593.57,56.8579908929601,1548354,0.0,1.0
2023-03-02,589.39,600.94,586.13,598.65,57.3446034133642,2766254,0.0,1.0
2023-03-03,617.7,635.73,615.75,632.76,60.6119957501717,4608782,0.0,1.0
2023-03-06,635.0,644.05,631.73,632.92,60.6273221287671,2498259,0.0,1.0
2023-03-07,634.87,635.78,623.51,625.15,59.8830348682279,1933550,0.0,1.0
2023-03-08,627.78,632.725,623.67,632.26,60.5641008170611,2091312,0.0,1.0
2023-03-09,630.08,642.44,621.88,622.52,59.6311075200659,2177832,0.0,1.0
2023-03-10,628.19,630.16,612.82,614.83,58.8944834488243,2609918,0.0,1.0
2023-03-13,607.09,624.39,606.88,616.47,59.0515788294272,2236402,0.0,1.0
2023-03-14,623.39,633.37,618.5,632.46,60.5832587903054,2589333,0.0,1.0
2023-03-15,627.67,630.07,616.2,626.04,59.9682878491648,2296299,0.0,1.0
2023-03-16,621.85,637.07,617.81,636.5,60.9702498498393,3172152,0.0,1.0
2023-03-17,636.5,639.5699,627.08,630.97,60.4405318896357,7930280,0.0,1.0
2023-03-20,632.74,644.74,631.595,643.71,61.6608947852947,2585730,0.0,1.0
2023-03-21,643.09,646.59,634.33,636.75,61.4348307010125,2500011,4.6,1.0
2023-03-22,636.9,648.4999,630.67,630.92,60.8723413991092,2579887,0.0,1.0
2023-03-23,638.9,648.18,631.53,639.23,61.6741057385288,2716446,0.0,1.0
2023-03-24,638.03,639.3,628.5526,636.17,61.378871216432,1722916,0.0,1.0
2023-03-27,639.0,639.1,625.99,626.84,60.4786953696469,1470884,0.0,1.0
2023-03-28,625.23,626.535,618.86,624.7,60.2722241679191,1243911,0.0,1.0
2023-03-29,632.78,634.01,624.64,625.5,60.3494096638921,2639532,0.0,1.0
2023-03-30,632.73,636.05,629.3,633.75,61.1453850911137,2152294,0.0,1.0
2023-03-31,630.54,642.215,625.91,641.54,61.8969788581508,2209728,0.0,1.0
2023-04-03,639.0,643.9,636.44,642.47,61.9867069972194,1568246,0.0,1.0
2023-04-04,643.15,644.235,632.0,634.41,61.2090631252914,1342999,0.0,1.0
2023-04-05,631.14,631.7,625.7,629.01,60.6880610274737,1690875,0.0,1.0
2023-04-06,624.16,628.4001,618.97,622.64,60.0734715157886,1449317,0.0,1.0
2023-04-10,618.05,627.87,616.4506,627.39,60.5317603981283,1540174,0.0,1.0
2023-04-11,630.78,630.88,620.82,621.57,59.9702359149247,1651762,0.0,1.0
2023-04-12,627.34,627.52,616.26,616.7,59.5003692081891,1411200,0.0,1.0
2023-04-13,619.07,626.5,617.11,624.24,60.2278425077346,1726497,0.0,1.0
2023-04-14,620.48,628.03,615.21,619.54,59.7743777188932,1746594,0.0,1.0
2023-04-17,618.61,628.34,617.81,627.36,60.5288659420293,1317967,0.0,1.0
