date,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2022-08-01,144.31,149.46,144.07,147.43,136.826021209655,7611417,0.0,1.0
2022-08-02,145.69,149.4,144.84,147.03,136.454791415964,5946415,0.0,1.0
2022-08-03,147.66,150.335,146.59,149.16,138.431590067369,6890200,0.0,1.0
2022-08-04,148.68,151.16,147.7089,151.01,140.14852786319,6254693,0.0,1.0
2022-08-05,148.57,151.2834,147.67,150.21,139.406068275808,5041315,0.0,1.0
2022-08-08,149.81,151.19,146.55,147.81,137.178689513662,5564307,0.0,1.0
2022-08-09,145.59,146.5,141.31,142.51,132.259894747256,6770803,0.0,1.0
2022-08-10,145.85,147.18,143.69,146.99,136.417668436595,6839997,0.0,1.0
2022-08-11,148.31,151.64,147.02,147.83,137.197251003346,6243214,0.0,1.0
2022-08-12,148.0,151.47,147.18,151.29,140.408388718773,4967492,0.0,1.0
2022-08-15,150.32,152.7,148.395,152.13,141.187971285524,4502857,0.0,1.0
2022-08-16,151.45,152.49,148.85,150.03,139.239014868647,5270822,0.0,1.0
2022-08-17,148.23,149.63,146.36,148.53,137.846903142305,5169594,0.0,1.0
2022-08-18,148.07,152.91,147.76,151.38,140.491915422354,7808233,0.0,1.0
2022-08-19,149.29,150.38,146.9,147.6,136.983793871974,5400320,0.0,1.0
2022-08-22,145.3,145.8106,141.1,141.61,131.424627711451,6736816,0.0,1.0
2022-08-23,142.09,143.61,140.56,140.72,130.598641420489,4499332,0.0,1.0
2022-08-24,140.25,141.71,138.61,141.31,131.146205366183,5113128,0.0,1.0
2022-08-25,142.34,147.0,142.02,146.25,135.730893318267,5618848,0.0,1.0
2022-08-26,146.16,147.36,138.05,138.38,128.426947127397,7918641,0.0,1.0
2022-08-29,137.81,139.13,136.11,137.08,127.220450297901,6840987,0.0,1.0
2022-08-30,137.8,138.3,132.94,134.41,124.742491425014,6147355,0.0,1.0
2022-08-31,133.79,134.17,131.3,132.27,123.452467891937,8701117,0.75,1.0
2022-09-01,129.98,130.13,126.0833,129.92,121.259126245713,8716270,0.0,1.0
2022-09-02,131.64,132.67,127.56,128.48,119.915121151857,6121409,0.0,1.0
2022-09-06,128.84,129.52,126.21,126.67,118.225781415829,6649197,0.0,1.0
2022-09-07,127.47,129.78,126.37,128.6,120.027121576345,5340100,0.0,1.0
2022-09-08,127.47,129.8,125.9,128.85,120.260455794028,6618782,0.0,1.0
2022-09-09,130.68,132.61,130.3082,132.05,123.247133780376,5100116,0.0,1.0
2022-09-12,133.0,134.22,132.32,133.0,124.133803807573,7081303,0.0,1.0
2022-09-13,128.38,129.9,124.49,124.93,116.601775260753,9610889,0.0,1.0
2022-09-14,126.27,127.9,125.5,127.53,119.02845112466,7509299,0.0,1.0
2022-09-15,126.7,128.0845,124.23,124.98,116.648442104289,7459628,0.0,1.0
2022-09-16,124.12,125.74,123.045,124.95,116.620441998167,13818496,0.0,1.0
2022-09-19,123.62,127.18,123.41,126.65,118.207114678414,5922656,0.0,1.0
2022-09-20,125.74,126.55,123.89,124.77,116.452441361435,5672744,0.0,1.0
2022-09-21,125.44,129.79,124.5,124.62,116.312440830825,8123668,0.0,1.0
2022-09-22,124.75,125.16,122.47,123.68,115.435104172336,8672180,0.0,1.0
2022-09-23,122.34,122.68,119.05,121.19,113.111095364209,10681286,0.0,1.0
2022-09-26,121.54,123.18,119.59,119.74,111.757756901645,6424637,0.0,1.0
2022-09-27,121.56,122.6778,118.75,120.34,112.317759024085,5544423,0.0,1.0
2022-09-28,118.58,120.45,117.78,118.93,111.001754036351,11321161,0.0,1.0
2022-09-29,117.28,117.47,113.46,114.84,107.18440623505,12125786,0.0,1.0
2022-09-30,113.76,116.28,112.92,112.98,105.448399655486,7568126,0.0,1.0
2022-10-03,114.99,118.3168,113.665,117.22,109.405747987396,7481733,0.0,1.0
2022-10-04,120.4,122.45,120.32,122.37,114.212432871675,6637248,0.0,1.0
2022-10-05,120.88,125.56,120.53,124.89,116.564441785923,7070311,0.0,1.0
2022-10-06,124.51,127.209,124.4,125.28,116.928443165509,6238604,0.0,1.0
2022-10-07,122.62,124.11,120.32,120.91,112.849761040403,8618545,0.0,1.0
2022-10-10,120.59,121.04,113.45,114.6,106.960405386074,9512641,0.0,1.0
2022-10-11,112.0,112.49,108.65,110.03,102.695055886822,10758814,0.0,1.0
2022-10-12,110.32,110.8,108.38,108.64,101.397717636502,6987880,0.0,1.0
2022-10-13,105.38,115.2,104.66,112.86,105.336399230998,10455003,0.0,1.0
2022-10-14,114.63,114.99,109.79,109.95,102.620388937163,7997634,0.0,1.0
2022-10-17,113.92,114.48,110.61,111.59,104.151061405166,7886423,0.0,1.0
2022-10-18,114.95,116.0885,109.54,111.21,103.796393394287,8908873,0.0,1.0
2022-10-19,110.86,113.67,110.75,112.85,105.32706586229,5620199,0.0,1.0
2022-10-20,113.165,116.09,111.72,111.98,104.515062784752,7736402,0.0,1.0
2022-10-21,111.75,115.99,111.02,115.74,108.024409418711,7490087,0.0,1.0
2022-10-24,116.34,117.0211,114.24,116.38,108.62174501598,6525680,0.0,1.0
2022-10-25,116.57,119.94,116.225,119.17,111.225754885327,6205073,0.0,1.0
2022-10-26,118.04,120.74,116.16,118.11,110.236417802349,7354985,0.0,1.0
2022-10-27,119.315,120.6,114.38,114.7,107.053739073148,8937212,0.0,1.0
2022-10-28,114.17,119.45,112.33,119.21,111.263088360156,9418673,0.0,1.0
2022-10-31,118.13,118.38,115.4,117.66,109.816416210519,6870809,0.0,1.0
2022-11-01,119.74,120.63,116.75,117.33,109.508415043177,5749063,0.0,1.0
2022-11-02,118.71,118.79,112.25,112.5,105.000397957534,13936307,0.0,1.0
2022-11-03,104.38,106.5,101.93,103.88,96.9550341318097,24706112,0.0,1.0
2022-11-04,106.61,107.5,104.3304,106.69,99.5777107385712,11977934,0.0,1.0
2022-11-07,107.48,110.28,106.26,110.09,102.751056099066,7570837,0.0,1.0
2022-11-08,111.57,114.89,109.92,112.54,105.037731432363,9383559,0.0,1.0
2022-11-09,111.46,113.505,110.27,110.43,103.068390635115,9581279,0.0,1.0
2022-11-10,115.91,121.0,114.525,120.68,112.635093560135,11673186,0.0,1.0
2022-11-11,118.99,122.1598,118.99,121.43,113.335096213185,9433817,0.0,1.0
2022-11-14,120.74,123.21,120.26,120.8,112.747093984623,6971004,0.0,1.0
2022-11-15,125.65,128.125,123.42,126.02,117.619112449852,12470176,0.0,1.0
2022-11-16,123.2,123.84,119.96,120.73,112.681760403671,9561722,0.0,1.0
2022-11-17,118.95,123.115,118.71,122.86,114.669767938334,7281360,0.0,1.0
2022-11-18,124.04,124.49,122.13,123.85,115.59377144036,6436642,0.0,1.0
2022-11-21,121.09,122.5,120.1,120.2,112.187091862183,8204212,0.0,1.0
2022-11-22,120.84,123.79,120.03,123.65,115.407104066214,7010166,0.0,1.0
2022-11-23,123.54,127.035,123.29,125.15,116.807109372314,5481482,0.0,1.0
2022-11-25,124.86,125.36,123.4,123.45,115.220436692067,3153811,0.0,1.0
2022-11-28,122.16,123.45,118.845,119.54,111.571089527498,7089098,0.0,1.0
2022-11-29,120.14,121.37,118.32,118.38,110.488418757447,6277578,0.0,1.0
2022-11-30,118.75,126.6,118.07,126.49,118.757783432147,12776652,0.75,1.0
2022-12-01,126.72,128.2,125.68,126.81,119.058222128473,7924838,0.0,1.0
2022-12-02,123.71,125.82,123.1205,125.66,117.978520563552,6122172,0.0,1.0
2022-12-05,124.58,125.47,122.43,123.3,115.762785178147,6091640,0.0,1.0
2022-12-06,122.82,123.0,118.5716,119.78,112.45795951856,5968032,0.0,1.0
2022-12-07,118.5,120.32,117.76,118.21,110.98393216471,5427111,0.0,1.0
2022-12-08,118.98,122.35,118.18,121.75,114.307535242817,7347612,0.0,1.0
2022-12-09,120.405,121.4,118.85,119.05,111.772583742566,6035995,0.0,1.0
2022-12-12,116.06,121.25,116.06,121.21,113.800544942767,9008426,0.0,1.0
2022-12-13,126.98,127.95,121.82,123.49,115.94117065409,9712730,0.0,1.0
2022-12-14,124.23,126.58,120.1,121.71,114.269980405776,9444090,0.0,1.0
2022-12-15,120.25,120.52,116.075,116.64,109.50990481086,10210210,0.0,1.0
2022-12-16,116.08,116.66,113.35,114.53,107.52888715696,12733933,0.0,1.0
2022-12-19,114.01,115.16,111.51,112.61,105.726254979003,7720218,0.0,1.0
2022-12-20,111.4,112.78,111.1,112.1,105.247430806733,6260217,0.0,1.0
2022-12-21,112.76,114.9634,112.69,114.59,107.585219412521,5843839,0.0,1.0
2022-12-22,112.57,112.59,107.375,110.68,103.914234091786,12052941,0.0,1.0
2022-12-23,109.7,110.92,108.21,110.84,104.064453439949,5356708,0.0,1.0
2022-12-27,109.75,110.685,108.89,109.46,102.768811562043,6158132,0.0,1.0
2022-12-28,108.87,110.27,106.82,106.97,100.431022956256,5395637,0.0,1.0
2022-12-29,108.35,110.66,108.11,109.84,103.12558251393,6668592,0.0,1.0
2022-12-30,107.97,110.06,107.22,109.94,103.219469606532,5642260,0.0,1.0
2023-01-03,111.35,111.74,107.13,107.2,100.64696326924,8110390,0.0,1.0
2023-01-04,109.8,112.23,108.81,111.53,104.712274378903,7614231,0.0,1.0
2023-01-05,109.93,110.92,109.13,109.4,102.712479306482,7545964,0.0,1.0
2023-01-06,110.96,115.98,110.05,115.34,108.289372607035,10259279,0.0,1.0
2023-01-09,116.73,118.85,113.54,114.61,107.603996831041,10291797,0.0,1.0
2023-01-10,114.02,116.97,113.7211,116.91,109.763399960885,6384775,0.0,1.0
2023-01-11,117.44,118.5,115.17,118.39,111.152928931393,7374382,0.0,1.0
2023-01-12,119.24,122.38,117.65,121.59,114.157315894654,9527629,0.0,1.0
2023-01-13,119.82,121.42,119.72,120.24,112.889840144528,8040401,0.0,1.0
2023-01-17,119.735,121.32,119.02,120.28,112.927394981569,6179477,0.0,1.0
2023-01-18,121.62,123.99,121.01,122.04,114.579807811363,10960424,0.0,1.0
2023-01-19,121.06,121.1,117.42,117.58,110.392443481318,8716170,0.0,1.0
2023-01-20,118.42,122.96,117.34,122.9,115.387236807739,8895014,0.0,1.0
2023-01-23,126.54,132.06,125.82,131.03,123.020257436274,13419475,0.0,1.0
2023-01-24,130.55,132.97,130.15,130.7,122.710430030687,7952417,0.0,1.0
2023-01-25,128.45,131.54,127.7,131.17,123.151699365916,6880304,0.0,1.0
2023-01-26,134.405,134.85,131.1646,133.96,125.771149249509,7413602,0.0,1.0
2023-01-27,131.49,134.89,131.42,133.4,125.245381530939,6581941,0.0,1.0
2023-01-30,131.05,132.4,130.15,131.63,123.583579991885,9854271,0.0,1.0
2023-01-31,131.325,133.635,131.325,133.21,125.066996054995,7125079,0.0,1.0
2023-02-01,132.68,139.94,132.68,138.46,129.996068416595,10500604,0.0,1.0
2023-02-02,138.46,139.1637,134.801,135.85,127.545615299685,17673184,0.0,1.0
2023-02-03,131.16,138.4,128.57,135.02,126.76635243109,13187256,0.0,1.0
2023-02-06,132.27,134.88,131.86,132.93,124.80411219571,6830514,0.0,1.0
2023-02-07,133.15,137.38,132.33,136.63,128.27793462198,7664198,0.0,1.0
2023-02-08,135.31,136.28,131.76,132.17,124.090570291935,7151740,0.0,1.0
2023-02-09,133.89,135.228,129.92,130.53,122.550821973264,5717507,0.0,1.0
2023-02-10,129.29,129.94,127.6201,128.99,121.104960747195,5319227,0.0,1.0
2023-02-13,129.46,131.43,128.39,130.84,122.84187196033,5550427,0.0,1.0
2023-02-14,129.2,132.88,128.36,132.34,124.250178349359,5579884,0.0,1.0
2023-02-15,130.6,133.33,130.3,133.07,124.935554125353,3503851,0.0,1.0
2023-02-16,130.75,132.59,129.95,130.16,122.203439730637,5788436,0.0,1.0
2023-02-17,129.5,129.81,126.96,127.72,119.912594671151,6022526,0.0,1.0
2023-02-21,125.46,127.616,123.55,123.7,116.138333548554,8164373,0.0,1.0
2023-02-22,124.32,124.97,122.92,123.95,116.373051280059,5517829,0.0,1.0
2023-02-23,126.61,127.23,123.67,126.2,118.485510863602,6440201,0.0,1.0
2023-02-24,124.24,124.71,123.1808,124.34,116.739210941206,7357182,0.0,1.0
2023-02-27,126.5,126.6,123.04,123.42,115.875449689269,7787226,0.0,1.0
2023-02-28,123.62,125.1,122.92,123.53,115.978725491131,6491849,0.0,1.0
2023-03-01,123.78,125.47,122.98,123.68,116.823709324548,5530594,0.75,1.0
2023-03-02,122.16,124.26,120.855,123.78,116.91816575188,5260916,0.0,1.0
2023-03-03,123.99,124.21,121.67,123.6,116.748144182682,7052093,0.0,1.0
2023-03-06,124.28,125.1747,122.03,122.41,115.624112697428,7031270,0.0,1.0
2023-03-07,122.48,122.5,118.28,119.19,112.582615737329,8879728,0.0,1.0
2023-03-08,119.55,121.75,119.35,121.2,114.481189926708,7633866,0.0,1.0
2023-03-09,121.28,121.92,116.94,117.22,110.721824118884,8055507,0.0,1.0
2023-03-10,117.54,118.23,114.53,115.19,108.804358644039,6884539,0.0,1.0
2023-03-13,113.76,116.24,113.28,114.43,108.086489796313,7673665,0.0,1.0
2023-03-14,116.41,117.06,113.92,116.55,110.088966055757,8312148,0.0,1.0
2023-03-15,115.25,116.18,113.14,115.49,109.087727926035,8596906,0.0,1.0
2023-03-16,117.0,120.83,115.91,120.51,113.829440578115,11211590,0.0,1.0
2023-03-17,120.78,122.87,119.15,120.73,114.037244718246,12304145,0.0,1.0
2023-03-20,120.77,122.02,119.81,121.82,115.066819776168,5945023,0.0,1.0
2023-03-21,122.988,125.07,122.15,123.8,116.937057037347,6900640,0.0,1.0
2023-03-22,124.0,126.24,121.87,121.97,115.208504417166,7072705,0.0,1.0
2023-03-23,123.935,127.0,122.1,124.15,117.26765453301,7353827,0.0,1.0
2023-03-24,123.63,124.93,122.25,124.76,117.843838739737,6987982,0.0,1.0
2023-03-27,125.74,126.06,123.32,123.6,116.748144182682,4817952,0.0,1.0
2023-03-28,123.6,123.68,120.21,121.34,114.613428924973,5272075,0.0,1.0
2023-03-29,123.42,125.96,123.25,125.09,118.155544949933,6410053,0.0,1.0
2023-03-30,127.08,128.19,126.43,127.4,120.337488421308,8156371,0.0,1.0
2023-03-31,126.65,127.97,126.29,127.58,120.507509990507,6222445,0.0,1.0
2023-04-03,126.99,127.574,123.605,124.74,117.82494745427,6367804,0.0,1.0
2023-04-04,124.93,125.215,121.81,122.3,115.520210627363,6962720,0.0,1.0
2023-04-05,121.42,123.22,121.25,123.04,116.219188189622,6920920,0.0,1.0
2023-04-06,122.34,123.85,121.05,123.0,116.181405618689,5260583,0.0,1.0
2023-04-10,122.09,124.58,121.675,124.29,117.399893531275,5243707,0.0,1.0
2023-04-11,125.25,125.25,123.17,123.57,116.719807254483,5001428,0.0,1.0
2023-04-12,124.41,124.5,120.1501,120.27,113.602745152518,5288338,0.0,1.0
2023-04-13,120.05,121.66,119.115,121.13,114.415070427575,6077122,0.0,1.0
2023-04-14,120.87,121.92,118.76,120.16,113.498843082452,4833111,0.0,1.0
2023-04-17,119.13,119.84,118.165,119.38,112.762082949261,6365432,0.0,1.0
2023-04-18,120.34,120.8,117.41,118.36,111.798627390472,4829930,0.0,1.0
2023-04-19,117.25,118.69,116.45,118.54,111.96864895967,4241940,0.0,1.0
2023-04-20,117.29,119.9,117.12,118.64,112.063105387002,5125024,0.0,1.0
2023-04-21,117.87,118.19,116.55,117.76,111.231888826478,4980658,0.0,1.0
2023-04-24,117.82,117.83,116.57,117.35,110.844617474416,4097906,0.0,1.0
2023-04-25,116.74,116.84,113.68,114.05,107.727555372451,7045163,0.0,1.0
2023-04-26,114.29,115.1,113.21,114.16,107.831457442516,4659508,0.0,1.0
