date,real_gdp,real_gdp_per_capita,cpi,inflation,unemployment,federal_funds_rate,retail_sales,treasury_yield_10y
2023-06-29,22723.719,67067.0,305.109,4.11633838374488,3.6,5.08,597476.0,3.75
2023-06-30,22723.719,67067.0,305.109,4.11633838374488,3.6,5.08,597476.0,3.75
2023-07-01,22723.719,67677.0,305.691,4.11633838374488,3.5,5.12,591150.0,3.9
2023-07-02,22723.719,67677.0,305.691,4.11633838374488,3.5,5.12,591150.0,3.9
2023-07-03,22723.719,67677.0,305.691,4.11633838374488,3.5,5.12,591150.0,3.9
2023-07-04,22723.719,67677.0,305.691,4.11633838374488,3.5,5.12,591150.0,3.9
2023-07-05,22723.719,67677.0,305.691,4.11633838374488,3.5,5.12,591150.0,3.9
2023-07-06,22723.719,67677.0,305.691,4.11633838374488,3.5,5.12,591150.0,3.9
2023-07-07,22723.719,67677.0,305.691,4.11633838374488,3.5,5.12,591150.0,3.9
2023-07-08,22723.719,67677.0,305.691,4.11633838374488,3.5,5.12,591150.0,3.9
2023-07-09,22723.719,67677.0,305.691,4.11633838374488,3.5,5.12,591150.0,3.9
2023-07-10,22723.719,67677.0,305.691,4.11633838374488,3.5,5.12,591150.0,3.9
2023-07-11,22723.719,67677.0,305.691,4.11633838374488,3.5,5.12,591150.0,3.9
2023-07-12,22723.719,67677.0,305.691,4.11633838374488,3.5,5.12,591150.0,3.9
2023-07-13,22723.719,67677.0,305.691,4.11633838374488,3.5,5.12,591150.0,3.9
2023-07-14,22723.719,67677.0,305.691,4.11633838374488,3.5,5.12,591150.0,3.9
2023-07-15,22723.719,67677.0,305.691,4.11633838374488,3.5,5.12,591150.0,3.9
2023-07-16,22723.719,67677.0,305.691,4.11633838374488,3.5,5.12,591150.0,3.9
2023-07-17,22723.719,67677.0,305.691,4.11633838374488,3.5,5.12,591150.0,3.9
2023-07-18,22723.719,67677.0,305.691,4.11633838374488,3.5,5.12,591150.0,3.9
2023-07-19,22723.719,67677.0,305.691,4.11633838374488,3.5,5.12,591150.0,3.9
2023-07-20,22723.719,67677.0,305.691,4.11633838374488,3.5,5.12,591150.0,3.9
2023-07-21,22723.719,67677.0,305.691,4.11633838374488,3.5,5.12,591150.0,3.9
2023-07-22,22723.719,67677.0,305.691,4.11633838374488,3.5,5.12,591150.0,3.9
2023-07-23,22723.719,67677.0,305.691,4.11633838374488,3.5,5.12,591150.0,3.9
2023-07-24,22723.719,67677.0,305.691,4.11633838374488,3.5,5.12,591150.0,3.9
2023-07-25,22723.719,67677.0,305.691,4.11633838374488,3.5,5.12,591150.0,3.9
2023-07-26,22723.719,67677.0,305.691,4.11633838374488,3.5,5.12,591150.0,3.9
2023-07-27,22723.719,67677.0,305.691,4.11633838374488,3.5,5.12,591150.0,3.9
2023-07-28,22723.719,67677.0,305.691,4.11633838374488,3.5,5.12,591150.0,3.9
2023-07-29,22723.719,67677.0,305.691,4.11633838374488,3.5,5.12,591150.0,3.9
2023-07-30,22723.719,67677.0,305.691,4.11633838374488,3.5,5.12,591150.0,3.9
2023-07-31,22723.719,67677.0,305.691,4.11633838374488,3.5,5.12,591150.0,3.9
2023-08-01,22723.719,67677.0,307.026,4.11633838374488,3.7,5.33,613511.0,4.17
2023-08-02,22723.719,67677.0,307.026,4.11633838374488,3.7,5.33,613511.0,4.17
2023-08-03,22723.719,67677.0,307.026,4.11633838374488,3.7,5.33,613511.0,4.17
2023-08-04,22723.719,67677.0,307.026,4.11633838374488,3.7,5.33,613511.0,4.17
2023-08-05,22723.719,67677.0,307.026,4.11633838374488,3.7,5.33,613511.0,4.17
2023-08-06,22723.719,67677.0,307.026,4.11633838374488,3.7,5.33,613511.0,4.17
2023-08-07,22723.719,67677.0,307.026,4.11633838374488,3.7,5.33,613511.0,4.17
2023-08-08,22723.719,67677.0,307.026,4.11633838374488,3.7,5.33,613511.0,4.17
2023-08-09,22723.719,67677.0,307.026,4.11633838374488,3.7,5.33,613511.0,4.17
2023-08-10,22723.719,67677.0,307.026,4.11633838374488,3.7,5.33,613511.0,4.17
2023-08-11,22723.719,67677.0,307.026,4.11633838374488,3.7,5.33,613511.0,4.17
2023-08-12,22723.719,67677.0,307.026,4.11633838374488,3.7,5.33,613511.0,4.17
2023-08-13,22723.719,67677.0,307.026,4.11633838374488,3.7,5.33,613511.0,4.17
2023-08-14,22723.719,67677.0,307.026,4.11633838374488,3.7,5.33,613511.0,4.17
2023-08-15,22723.719,67677.0,307.026,4.11633838374488,3.7,5.33,613511.0,4.17
2023-08-16,22723.719,67677.0,307.026,4.11633838374488,3.7,5.33,613511.0,4.17
2023-08-17,22723.719,67677.0,307.026,4.11633838374488,3.7,5.33,613511.0,4.17
2023-08-18,22723.719,67677.0,307.026,4.11633838374488,3.7,5.33,613511.0,4.17
2023-08-19,22723.719,67677.0,307.026,4.11633838374488,3.7,5.33,613511.0,4.17
2023-08-20,22723.719,67677.0,307.026,4.11633838374488,3.7,5.33,613511.0,4.17
2023-08-21,22723.719,67677.0,307.026,4.11633838374488,3.7,5.33,613511.0,4.17
2023-08-22,22723.719,67677.0,307.026,4.11633838374488,3.7,5.33,613511.0,4.17
2023-08-23,22723.719,67677.0,307.026,4.11633838374488,3.7,5.33,613511.0,4.17
2023-08-24,22723.719,67677.0,307.026,4.11633838374488,3.7,5.33,613511.0,4.17
2023-08-25,22723.719,67677.0,307.026,4.11633838374488,3.7,5.33,613511.0,4.17
2023-08-26,22723.719,67677.0,307.026,4.11633838374488,3.7,5.33,613511.0,4.17
2023-08-27,22723.719,67677.0,307.026,4.11633838374488,3.7,5.33,613511.0,4.17
2023-08-28,22723.719,67677.0,307.026,4.11633838374488,3.7,5.33,613511.0,4.17
2023-08-29,22723.719,67677.0,307.026,4.11633838374488,3.7,5.33,613511.0,4.17
2023-08-30,22723.719,67677.0,307.026,4.11633838374488,3.7,5.33,613511.0,4.17
2023-08-31,22723.719,67677.0,307.026,4.11633838374488,3.7,5.33,613511.0,4.17
2023-09-01,22723.719,67677.0,307.789,4.11633838374488,3.8,5.33,579306.0,4.38
2023-09-02,22723.719,67677.0,307.789,4.11633838374488,3.8,5.33,579306.0,4.38
2023-09-03,22723.719,67677.0,307.789,4.11633838374488,3.8,5.33,579306.0,4.38
2023-09-04,22723.719,67677.0,307.789,4.11633838374488,3.8,5.33,579306.0,4.38
2023-09-05,22723.719,67677.0,307.789,4.11633838374488,3.8,5.33,579306.0,4.38
2023-09-06,22723.719,67677.0,307.789,4.11633838374488,3.8,5.33,579306.0,4.38
2023-09-07,22723.719,67677.0,307.789,4.11633838374488,3.8,5.33,579306.0,4.38
2023-09-08,22723.719,67677.0,307.789,4.11633838374488,3.8,5.33,579306.0,4.38
2023-09-09,22723.719,67677.0,307.789,4.11633838374488,3.8,5.33,579306.0,4.38
2023-09-10,22723.719,67677.0,307.789,4.11633838374488,3.8,5.33,579306.0,4.38
2023-09-11,22723.719,67677.0,307.789,4.11633838374488,3.8,5.33,579306.0,4.38
2023-09-12,22723.719,67677.0,307.789,4.11633838374488,3.8,5.33,579306.0,4.38
2023-09-13,22723.719,67677.0,307.789,4.11633838374488,3.8,5.33,579306.0,4.38
2023-09-14,22723.719,67677.0,307.789,4.11633838374488,3.8,5.33,579306.0,4.38
2023-09-15,22723.719,67677.0,307.789,4.11633838374488,3.8,5.33,579306.0,4.38
2023-09-16,22723.719,67677.0,307.789,4.11633838374488,3.8,5.33,579306.0,4.38
2023-09-17,22723.719,67677.0,307.789,4.11633838374488,3.8,5.33,579306.0,4.38
2023-09-18,22723.719,67677.0,307.789,4.11633838374488,3.8,5.33,579306.0,4.38
2023-09-19,22723.719,67677.0,307.789,4.11633838374488,3.8,5.33,579306.0,4.38
2023-09-20,22723.719,67677.0,307.789,4.11633838374488,3.8,5.33,579306.0,4.38
2023-09-21,22723.719,67677.0,307.789,4.11633838374488,3.8,5.33,579306.0,4.38
2023-09-22,22723.719,67677.0,307.789,4.11633838374488,3.8,5.33,579306.0,4.38
2023-09-23,22723.719,67677.0,307.789,4.11633838374488,3.8,5.33,579306.0,4.38
2023-09-24,22723.719,67677.0,307.789,4.11633838374488,3.8,5.33,579306.0,4.38
2023-09-25,22723.719,67677.0,307.789,4.11633838374488,3.8,5.33,579306.0,4.38
2023-09-26,22723.719,67677.0,307.789,4.11633838374488,3.8,5.33,579306.0,4.38
2023-09-27,22723.719,67677.0,307.789,4.11633838374488,3.8,5.33,579306.0,4.38
2023-09-28,22723.719,67677.0,307.789,4.11633838374488,3.8,5.33,579306.0,4.38
2023-09-29,22723.719,67677.0,307.789,4.11633838374488,3.8,5.33,579306.0,4.38
2023-09-30,22723.719,67677.0,307.789,4.11633838374488,3.8,5.33,579306.0,4.38
2023-10-01,22723.719,68075.0,307.671,4.11633838374488,3.9,5.33,594266.0,4.8
2023-10-02,22723.719,68075.0,307.671,4.11633838374488,3.9,5.33,594266.0,4.8
2023-10-03,22723.719,68075.0,307.671,4.11633838374488,3.9,5.33,594266.0,4.8
2023-10-04,22723.719,68075.0,307.671,4.11633838374488,3.9,5.33,594266.0,4.8
2023-10-05,22723.719,68075.0,307.671,4.11633838374488,3.9,5.33,594266.0,4.8
2023-10-06,22723.719,68075.0,307.671,4.11633838374488,3.9,5.33,594266.0,4.8
2023-10-07,22723.719,68075.0,307.671,4.11633838374488,3.9,5.33,594266.0,4.8
2023-10-08,22723.719,68075.0,307.671,4.11633838374488,3.9,5.33,594266.0,4.8
2023-10-09,22723.719,68075.0,307.671,4.11633838374488,3.9,5.33,594266.0,4.8
2023-10-10,22723.719,68075.0,307.671,4.11633838374488,3.9,5.33,594266.0,4.8
2023-10-11,22723.719,68075.0,307.671,4.11633838374488,3.9,5.33,594266.0,4.8
2023-10-12,22723.719,68075.0,307.671,4.11633838374488,3.9,5.33,594266.0,4.8
2023-10-13,22723.719,68075.0,307.671,4.11633838374488,3.9,5.33,594266.0,4.8
2023-10-14,22723.719,68075.0,307.671,4.11633838374488,3.9,5.33,594266.0,4.8
2023-10-15,22723.719,68075.0,307.671,4.11633838374488,3.9,5.33,594266.0,4.8
2023-10-16,22723.719,68075.0,307.671,4.11633838374488,3.9,5.33,594266.0,4.8
2023-10-17,22723.719,68075.0,307.671,4.11633838374488,3.9,5.33,594266.0,4.8
2023-10-18,22723.719,68075.0,307.671,4.11633838374488,3.9,5.33,594266.0,4.8
2023-10-19,22723.719,68075.0,307.671,4.11633838374488,3.9,5.33,594266.0,4.8
2023-10-20,22723.719,68075.0,307.671,4.11633838374488,3.9,5.33,594266.0,4.8
2023-10-21,22723.719,68075.0,307.671,4.11633838374488,3.9,5.33,594266.0,4.8
2023-10-22,22723.719,68075.0,307.671,4.11633838374488,3.9,5.33,594266.0,4.8
2023-10-23,22723.719,68075.0,307.671,4.11633838374488,3.9,5.33,594266.0,4.8
2023-10-24,22723.719,68075.0,307.671,4.11633838374488,3.9,5.33,594266.0,4.8
2023-10-25,22723.719,68075.0,307.671,4.11633838374488,3.9,5.33,594266.0,4.8
2023-10-26,22723.719,68075.0,307.671,4.11633838374488,3.9,5.33,594266.0,4.8
2023-10-27,22723.719,68075.0,307.671,4.11633838374488,3.9,5.33,594266.0,4.8
2023-10-28,22723.719,68075.0,307.671,4.11633838374488,3.9,5.33,594266.0,4.8
2023-10-29,22723.719,68075.0,307.671,4.11633838374488,3.9,5.33,594266.0,4.8
2023-10-30,22723.719,68075.0,307.671,4.11633838374488,3.9,5.33,594266.0,4.8
2023-10-31,22723.719,68075.0,307.671,4.11633838374488,3.9,5.33,594266.0,4.8
2023-11-01,22723.719,68075.0,307.051,4.11633838374488,3.7,5.33,608426.0,4.5
2023-11-02,22723.719,68075.0,307.051,4.11633838374488,3.7,5.33,608426.0,4.5
2023-11-03,22723.719,68075.0,307.051,4.11633838374488,3.7,5.33,608426.0,4.5
2023-11-04,22723.719,68075.0,307.051,4.11633838374488,3.7,5.33,608426.0,4.5
2023-11-05,22723.719,68075.0,307.051,4.11633838374488,3.7,5.33,608426.0,4.5
2023-11-06,22723.719,68075.0,307.051,4.11633838374488,3.7,5.33,608426.0,4.5
2023-11-07,22723.719,68075.0,307.051,4.11633838374488,3.7,5.33,608426.0,4.5
2023-11-08,22723.719,68075.0,307.051,4.11633838374488,3.7,5.33,608426.0,4.5
2023-11-09,22723.719,68075.0,307.051,4.11633838374488,3.7,5.33,608426.0,4.5
2023-11-10,22723.719,68075.0,307.051,4.11633838374488,3.7,5.33,608426.0,4.5
2023-11-11,22723.719,68075.0,307.051,4.11633838374488,3.7,5.33,608426.0,4.5
2023-11-12,22723.719,68075.0,307.051,4.11633838374488,3.7,5.33,608426.0,4.5
2023-11-13,22723.719,68075.0,307.051,4.11633838374488,3.7,5.33,608426.0,4.5
2023-11-14,22723.719,68075.0,307.051,4.11633838374488,3.7,5.33,608426.0,4.5
2023-11-15,22723.719,68075.0,307.051,4.11633838374488,3.7,5.33,608426.0,4.5
2023-11-16,22723.719,68075.0,307.051,4.11633838374488,3.7,5.33,608426.0,4.5
2023-11-17,22723.719,68075.0,307.051,4.11633838374488,3.7,5.33,608426.0,4.5
2023-11-18,22723.719,68075.0,307.051,4.11633838374488,3.7,5.33,608426.0,4.5
2023-11-19,22723.719,68075.0,307.051,4.11633838374488,3.7,5.33,608426.0,4.5
2023-11-20,22723.719,68075.0,307.051,4.11633838374488,3.7,5.33,608426.0,4.5
2023-11-21,22723.719,68075.0,307.051,4.11633838374488,3.7,5.33,608426.0,4.5
2023-11-22,22723.719,68075.0,307.051,4.11633838374488,3.7,5.33,608426.0,4.5
2023-11-23,22723.719,68075.0,307.051,4.11633838374488,3.7,5.33,608426.0,4.5
2023-11-24,22723.719,68075.0,307.051,4.11633838374488,3.7,5.33,608426.0,4.5
2023-11-25,22723.719,68075.0,307.051,4.11633838374488,3.7,5.33,608426.0,4.5
2023-11-26,22723.719,68075.0,307.051,4.11633838374488,3.7,5.33,608426.0,4.5
2023-11-27,22723.719,68075.0,307.051,4.11633838374488,3.7,5.33,608426.0,4.5
2023-11-28,22723.719,68075.0,307.051,4.11633838374488,3.7,5.33,608426.0,4.5
2023-11-29,22723.719,68075.0,307.051,4.11633838374488,3.7,5.33,608426.0,4.5
2023-11-30,22723.719,68075.0,307.051,4.11633838374488,3.7,5.33,608426.0,4.5
2023-12-01,22723.719,68075.0,306.746,4.11633838374488,3.8,5.33,657243.0,4.02
2023-12-02,22723.719,68075.0,306.746,4.11633838374488,3.8,5.33,657243.0,4.02
2023-12-03,22723.719,68075.0,306.746,4.11633838374488,3.8,5.33,657243.0,4.02
2023-12-04,22723.719,68075.0,306.746,4.11633838374488,3.8,5.33,657243.0,4.02
2023-12-05,22723.719,68075.0,306.746,4.11633838374488,3.8,5.33,657243.0,4.02
2023-12-06,22723.719,68075.0,306.746,4.11633838374488,3.8,5.33,657243.0,4.02
2023-12-07,22723.719,68075.0,306.746,4.11633838374488,3.8,5.33,657243.0,4.02
2023-12-08,22723.719,68075.0,306.746,4.11633838374488,3.8,5.33,657243.0,4.02
2023-12-09,22723.719,68075.0,306.746,4.11633838374488,3.8,5.33,657243.0,4.02
2023-12-10,22723.719,68075.0,306.746,4.11633838374488,3.8,5.33,657243.0,4.02
2023-12-11,22723.719,68075.0,306.746,4.11633838374488,3.8,5.33,657243.0,4.02
2023-12-12,22723.719,68075.0,306.746,4.11633838374488,3.8,5.33,657243.0,4.02
2023-12-13,22723.719,68075.0,306.746,4.11633838374488,3.8,5.33,657243.0,4.02
2023-12-14,22723.719,68075.0,306.746,4.11633838374488,3.8,5.33,657243.0,4.02
2023-12-15,22723.719,68075.0,306.746,4.11633838374488,3.8,5.33,657243.0,4.02
2023-12-16,22723.719,68075.0,306.746,4.11633838374488,3.8,5.33,657243.0,4.02
2023-12-17,22723.719,68075.0,306.746,4.11633838374488,3.8,5.33,657243.0,4.02
2023-12-18,22723.719,68075.0,306.746,4.11633838374488,3.8,5.33,657243.0,4.02
2023-12-19,22723.719,68075.0,306.746,4.11633838374488,3.8,5.33,657243.0,4.02
2023-12-20,22723.719,68075.0,306.746,4.11633838374488,3.8,5.33,657243.0,4.02
2023-12-21,22723.719,68075.0,306.746,4.11633838374488,3.8,5.33,657243.0,4.02
2023-12-22,22723.719,68075.0,306.746,4.11633838374488,3.8,5.33,657243.0,4.02
2023-12-23,22723.719,68075.0,306.746,4.11633838374488,3.8,5.33,657243.0,4.02
2023-12-24,22723.719,68075.0,306.746,4.11633838374488,3.8,5.33,657243.0,4.02
2023-12-25,22723.719,68075.0,306.746,4.11633838374488,3.8,5.33,657243.0,4.02
2023-12-26,22723.719,68075.0,306.746,4.11633838374488,3.8,5.33,657243.0,4.02
2023-12-27,22723.719,68075.0,306.746,4.11633838374488,3.8,5.33,657243.0,4.02
2023-12-28,22723.719,68075.0,306.746,4.11633838374488,3.8,5.33,657243.0,4.02
2023-12-29,22723.719,68075.0,306.746,4.11633838374488,3.8,5.33,657243.0,4.02
2023-12-30,22723.719,68075.0,306.746,4.11633838374488,3.8,5.33,657243.0,4.02
2023-12-31,22723.719,68075.0,306.746,4.11633838374488,3.8,5.33,657243.0,4.02
2024-01-01,23358.435,68065.0,308.417,2.94952520485207,3.7,5.33,539834.0,4.06
2024-01-02,,68065.0,308.417,,3.7,5.33,539834.0,4.06
2024-01-03,,68065.0,308.417,,3.7,5.33,539834.0,4.06
2024-01-04,,68065.0,308.417,,3.7,5.33,539834.0,4.06
2024-01-05,,68065.0,308.417,,3.7,5.33,539834.0,4.06
2024-01-06,,68065.0,308.417,,3.7,5.33,539834.0,4.06
2024-01-07,,68065.0,308.417,,3.7,5.33,539834.0,4.06
2024-01-08,,68065.0,308.417,,3.7,5.33,539834.0,4.06
2024-01-09,,68065.0,308.417,,3.7,5.33,539834.0,4.06
2024-01-10,,68065.0,308.417,,3.7,5.33,539834.0,4.06
2024-01-11,,68065.0,308.417,,3.7,5.33,539834.0,4.06
2024-01-12,,68065.0,308.417,,3.7,5.33,539834.0,4.06
2024-01-13,,68065.0,308.417,,3.7,5.33,539834.0,4.06
2024-01-14,,68065.0,308.417,,3.7,5.33,539834.0,4.06
2024-01-15,,68065.0,308.417,,3.7,5.33,539834.0,4.06
2024-01-16,,68065.0,308.417,,3.7,5.33,539834.0,4.06
2024-01-17,,68065.0,308.417,,3.7,5.33,539834.0,4.06
2024-01-18,,68065.0,308.417,,3.7,5.33,539834.0,4.06
2024-01-19,,68065.0,308.417,,3.7,5.33,539834.0,4.06
2024-01-20,,68065.0,308.417,,3.7,5.33,539834.0,4.06
2024-01-21,,68065.0,308.417,,3.7,5.33,539834.0,4.06
2024-01-22,,68065.0,308.417,,3.7,5.33,539834.0,4.06
2024-01-23,,68065.0,308.417,,3.7,5.33,539834.0,4.06
2024-01-24,,68065.0,308.417,,3.7,5.33,539834.0,4.06
2024-01-25,,68065.0,308.417,,3.7,5.33,539834.0,4.06
2024-01-26,,68065.0,308.417,,3.7,5.33,539834.0,4.06
2024-01-27,,68065.0,308.417,,3.7,5.33,539834.0,4.06
2024-01-28,,68065.0,308.417,,3.7,5.33,539834.0,4.06
2024-01-29,,68065.0,308.417,,3.7,5.33,539834.0,4.06
2024-01-30,,68065.0,308.417,,3.7,5.33,539834.0,4.06
2024-01-31,,68065.0,308.417,,3.7,5.33,539834.0,4.06
2024-02-01,,68065.0,310.326,,3.9,5.33,544169.0,4.21
2024-02-02,,68065.0,310.326,,3.9,5.33,544169.0,4.21
2024-02-03,,68065.0,310.326,,3.9,5.33,544169.0,4.21
2024-02-04,,68065.0,310.326,,3.9,5.33,544169.0,4.21
2024-02-05,,68065.0,310.326,,3.9,5.33,544169.0,4.21
2024-02-06,,68065.0,310.326,,3.9,5.33,544169.0,4.21
2024-02-07,,68065.0,310.326,,3.9,5.33,544169.0,4.21
2024-02-08,,68065.0,310.326,,3.9,5.33,544169.0,4.21
2024-02-09,,68065.0,310.326,,3.9,5.33,544169.0,4.21
2024-02-10,,68065.0,310.326,,3.9,5.33,544169.0,4.21
2024-02-11,,68065.0,310.326,,3.9,5.33,544169.0,4.21
2024-02-12,,68065.0,310.326,,3.9,5.33,544169.0,4.21
2024-02-13,,68065.0,310.326,,3.9,5.33,544169.0,4.21
2024-02-14,,68065.0,310.326,,3.9,5.33,544169.0,4.21
2024-02-15,,68065.0,310.326,,3.9,5.33,544169.0,4.21
2024-02-16,,68065.0,310.326,,3.9,5.33,544169.0,4.21
2024-02-17,,68065.0,310.326,,3.9,5.33,544169.0,4.21
2024-02-18,,68065.0,310.326,,3.9,5.33,544169.0,4.21
2024-02-19,,68065.0,310.326,,3.9,5.33,544169.0,4.21
2024-02-20,,68065.0,310.326,,3.9,5.33,544169.0,4.21
2024-02-21,,68065.0,310.326,,3.9,5.33,544169.0,4.21
2024-02-22,,68065.0,310.326,,3.9,5.33,544169.0,4.21
2024-02-23,,68065.0,310.326,,3.9,5.33,544169.0,4.21
2024-02-24,,68065.0,310.326,,3.9,5.33,544169.0,4.21
2024-02-25,,68065.0,310.326,,3.9,5.33,544169.0,4.21
2024-02-26,,68065.0,310.326,,3.9,5.33,544169.0,4.21
2024-02-27,,68065.0,310.326,,3.9,5.33,544169.0,4.21
2024-02-28,,68065.0,310.326,,3.9,5.33,544169.0,4.21
2024-02-29,,68065.0,310.326,,3.9,5.33,544169.0,4.21
2024-03-01,,68065.0,312.332,,3.9,5.33,597695.0,4.21
2024-03-02,,68065.0,312.332,,3.9,5.33,597695.0,4.21
2024-03-03,,68065.0,312.332,,3.9,5.33,597695.0,4.21
2024-03-04,,68065.0,312.332,,3.9,5.33,597695.0,4.21
2024-03-05,,68065.0,312.332,,3.9,5.33,597695.0,4.21
2024-03-06,,68065.0,312.332,,3.9,5.33,597695.0,4.21
2024-03-07,,68065.0,312.332,,3.9,5.33,597695.0,4.21
2024-03-08,,68065.0,312.332,,3.9,5.33,597695.0,4.21
2024-03-09,,68065.0,312.332,,3.9,5.33,597695.0,4.21
2024-03-10,,68065.0,312.332,,3.9,5.33,597695.0,4.21
2024-03-11,,68065.0,312.332,,3.9,5.33,597695.0,4.21
2024-03-12,,68065.0,312.332,,3.9,5.33,597695.0,4.21
2024-03-13,,68065.0,312.332,,3.9,5.33,597695.0,4.21
2024-03-14,,68065.0,312.332,,3.9,5.33,597695.0,4.21
2024-03-15,,68065.0,312.332,,3.9,5.33,597695.0,4.21
2024-03-16,,68065.0,312.332,,3.9,5.33,597695.0,4.21
2024-03-17,,68065.0,312.332,,3.9,5.33,597695.0,4.21
2024-03-18,,68065.0,312.332,,3.9,5.33,597695.0,4.21
2024-03-19,,68065.0,312.332,,3.9,5.33,597695.0,4.21
2024-03-20,,68065.0,312.332,,3.9,5.33,597695.0,4.21
2024-03-21,,68065.0,312.332,,3.9,5.33,597695.0,4.21
2024-03-22,,68065.0,312.332,,3.9,5.33,597695.0,4.21
2024-03-23,,68065.0,312.332,,3.9,5.33,597695.0,4.21
2024-03-24,,68065.0,312.332,,3.9,5.33,597695.0,4.21
2024-03-25,,68065.0,312.332,,3.9,5.33,597695.0,4.21
2024-03-26,,68065.0,312.332,,3.9,5.33,597695.0,4.21
2024-03-27,,68065.0,312.332,,3.9,5.33,597695.0,4.21
2024-03-28,,68065.0,312.332,,3.9,5.33,597695.0,4.21
2024-03-29,,68065.0,312.332,,3.9,5.33,597695.0,4.21
2024-03-30,,68065.0,312.332,,3.9,5.33,597695.0,4.21
2024-03-31,,68065.0,312.332,,3.9,5.33,597695.0,4.21
2024-04-01,,68504.0,313.548,,3.9,5.33,593774.0,4.54
2024-04-02,,68504.0,313.548,,3.9,5.33,593774.0,4.54
2024-04-03,,68504.0,313.548,,3.9,5.33,593774.0,4.54
2024-04-04,,68504.0,313.548,,3.9,5.33,593774.0,4.54
2024-04-05,,68504.0,313.548,,3.9,5.33,593774.0,4.54
2024-04-06,,68504.0,313.548,,3.9,5.33,593774.0,4.54
2024-04-07,,68504.0,313.548,,3.9,5.33,593774.0,4.54
2024-04-08,,68504.0,313.548,,3.9,5.33,593774.0,4.54
2024-04-09,,68504.0,313.548,,3.9,5.33,593774.0,4.54
2024-04-10,,68504.0,313.548,,3.9,5.33,593774.0,4.54
2024-04-11,,68504.0,313.548,,3.9,5.33,593774.0,4.54
2024-04-12,,68504.0,313.548,,3.9,5.33,593774.0,4.54
2024-04-13,,68504.0,313.548,,3.9,5.33,593774.0,4.54
2024-04-14,,68504.0,313.548,,3.9,5.33,593774.0,4.54
2024-04-15,,68504.0,313.548,,3.9,5.33,593774.0,4.54
2024-04-16,,68504.0,313.548,,3.9,5.33,593774.0,4.54
2024-04-17,,68504.0,313.548,,3.9,5.33,593774.0,4.54
2024-04-18,,68504.0,313.548,,3.9,5.33,593774.0,4.54
2024-04-19,,68504.0,313.548,,3.9,5.33,593774.0,4.54
2024-04-20,,68504.0,313.548,,3.9,5.33,593774.0,4.54
2024-04-21,,68504.0,313.548,,3.9,5.33,593774.0,4.54
2024-04-22,,68504.0,313.548,,3.9,5.33,593774.0,4.54
2024-04-23,,68504.0,313.548,,3.9,5.33,593774.0,4.54
2024-04-24,,68504.0,313.548,,3.9,5.33,593774.0,4.54
2024-04-25,,68504.0,313.548,,3.9,5.33,593774.0,4.54
2024-04-26,,68504.0,313.548,,3.9,5.33,593774.0,4.54
2024-04-27,,68504.0,313.548,,3.9,5.33,593774.0,4.54
2024-04-28,,68504.0,313.548,,3.9,5.33,593774.0,4.54
2024-04-29,,68504.0,313.548,,3.9,5.33,593774.0,4.54
2024-04-30,,68504.0,313.548,,3.9,5.33,593774.0,4.54
2024-05-01,,68504.0,314.069,,4.0,5.33,631832.0,4.48
2024-05-02,,68504.0,314.069,,4.0,5.33,631832.0,4.48
2024-05-03,,68504.0,314.069,,4.0,5.33,631832.0,4.48
2024-05-04,,68504.0,314.069,,4.0,5.33,631832.0,4.48
2024-05-05,,68504.0,314.069,,4.0,5.33,631832.0,4.48
2024-05-06,,68504.0,314.069,,4.0,5.33,631832.0,4.48
2024-05-07,,68504.0,314.069,,4.0,5.33,631832.0,4.48
2024-05-08,,68504.0,314.069,,4.0,5.33,631832.0,4.48
2024-05-09,,68504.0,314.069,,4.0,5.33,631832.0,4.48
2024-05-10,,68504.0,314.069,,4.0,5.33,631832.0,4.48
2024-05-11,,68504.0,314.069,,4.0,5.33,631832.0,4.48
2024-05-12,,68504.0,314.069,,4.0,5.33,631832.0,4.48
2024-05-13,,68504.0,314.069,,4.0,5.33,631832.0,4.48
2024-05-14,,68504.0,314.069,,4.0,5.33,631832.0,4.48
2024-05-15,,68504.0,314.069,,4.0,5.33,631832.0,4.48
2024-05-16,,68504.0,314.069,,4.0,5.33,631832.0,4.48
2024-05-17,,68504.0,314.069,,4.0,5.33,631832.0,4.48
2024-05-18,,68504.0,314.069,,4.0,5.33,631832.0,4.48
2024-05-19,,68504.0,314.069,,4.0,5.33,631832.0,4.48
2024-05-20,,68504.0,314.069,,4.0,5.33,631832.0,4.48
2024-05-21,,68504.0,314.069,,4.0,5.33,631832.0,4.48
2024-05-22,,68504.0,314.069,,4.0,5.33,631832.0,4.48
2024-05-23,,68504.0,314.069,,4.0,5.33,631832.0,4.48
2024-05-24,,68504.0,314.069,,4.0,5.33,631832.0,4.48
2024-05-25,,68504.0,314.069,,4.0,5.33,631832.0,4.48
2024-05-26,,68504.0,314.069,,4.0,5.33,631832.0,4.48
2024-05-27,,68504.0,314.069,,4.0,5.33,631832.0,4.48
2024-05-28,,68504.0,314.069,,4.0,5.33,631832.0,4.48
2024-05-29,,68504.0,314.069,,4.0,5.33,631832.0,4.48
2024-05-30,,68504.0,314.069,,4.0,5.33,631832.0,4.48
2024-05-31,,68504.0,314.069,,4.0,5.33,631832.0,4.48
2024-06-01,,68504.0,314.175,,4.1,5.33,592999.0,4.31
