date,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,symbol,revenue,net_income,operating_income,gross_profit,total_assets,total_liabilities,long_term_debt,cash_and_equivalents,operating_cashflow,capital_expenditures,real_gdp,real_gdp_per_capita,cpi,inflation,unemployment,federal_funds_rate,retail_sales,treasury_yield_10y
2022-02-15,2751.41,2762.17,2716.43,2732.17,135.666471811407,1335563,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-16,2732.93,2761.72,2698.475,2754.76,136.788182978069,1251065,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-17,2724.86,2742.2699,2649.57,2650.78,131.625034367642,1947475,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-18,2669.34,2681.3999,2603.93,2608.06,129.503763847951,2280972,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-22,2596.7618,2643.605,2564.465,2596.27,128.918328936267,2223099,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-23,2632.97,2641.02,2550.55,2551.76,126.708175592835,1639301,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-24,2499.065,2660.0,2499.065,2653.82,131.775986202376,2722754,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-25,2671.04,2705.43,2635.03,2689.19,133.532290937429,1820299,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-28,2661.0,2715.03,2651.845,2701.14,134.125670682521,1943221,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-03-01,2697.57,2725.11,2664.37,2681.23,133.137035475427,1324768,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-02,2692.56,2705.25,2661.4308,2691.43,133.643518605128,1175990,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-03,2720.2,2728.7899,2660.51,2677.99,132.976152598934,1230162,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-04,2658.55,2677.03,2606.75,2638.13,130.996895976395,1522532,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-07,2629.76,2634.7,2525.9,2527.57,125.507016092101,2255647,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-08,2525.0,2625.0,2513.4937,2542.09,126.228009723794,2021355,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-09,2625.0,2674.71,2598.01,2668.4,132.499959146597,1851270,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-10,2625.32,2665.435,2618.25,2648.59,131.516289460382,1355070,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-11,2669.77,2675.91,2592.63,2597.41,128.974935874292,1576322,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-14,2605.0,2608.18,2505.5,2519.02,125.082464056911,1940563,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-15,2539.52,2597.09,2514.41,2583.96,128.30707331601,1545976,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-16,2614.66,2666.66,2574.69,2665.61,132.361421114061,1778849,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-17,2662.98,2681.608,2643.7,2676.78,132.916069796293,1413196,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-18,2668.49,2724.88,2645.165,2722.51,135.186802494454,2203619,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-21,2723.27,2741.0,2681.845,2722.03,135.162967994233,1327701,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-22,2722.03,2821.0,2722.03,2797.36,138.903494872704,1739455,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-23,2774.05,2791.77,2756.7,2765.51,137.321976472607,1257670,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-24,2784.0,2832.375,2755.01,2831.44,140.595744388412,1319828,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-25,2838.32,2840.7,2794.75,2833.46,140.696047910177,1204457,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-28,2818.01,2840.05,2796.225,2829.11,140.480047751922,1752463,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-29,2852.95,2875.87,2840.765,2850.11,141.522807136601,1715851,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-30,2849.2,2854.4063,2832.0,2838.77,140.959717068874,994238,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-31,2841.06,2842.155,2780.49,2781.35,138.108514979908,1876236,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-04-01,2790.0,2809.415,2766.15,2803.01,139.184046802392,1297072,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-04,2807.17,2874.24,2806.21,2859.43,141.985593682564,1298542,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-05,2857.38,2859.81,2807.65,2811.82,139.621509191869,1045707,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-06,2775.0,2787.21,2710.34,2730.96,135.606389008765,1623424,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-07,2720.2,2743.29,2684.5479,2717.77,134.951436804769,1311680,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-08,2711.67,2713.4,2659.31,2665.75,132.368372843292,1257140,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-11,2636.47,2641.85,2573.37,2576.47,127.935155802141,1844153,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-12,2632.0,2632.0,2535.7797,2554.29,126.833803271084,1635535,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-13,2560.0,2606.68,2554.825,2597.88,128.998273822426,1396362,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-14,2609.59,2609.59,2532.02,2534.6,125.856092209925,1579899,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-18,2540.0,2564.25,2523.64,2553.53,126.7960653124,1040433,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-19,2553.83,2606.66,2539.99,2600.18,129.112480802652,1324488,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-20,2617.84,2627.98,2550.0,2560.8,127.157058680335,1573067,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-21,2585.0,2601.97,2490.53,2496.29,123.953801161017,1822258,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-22,2500.0,2508.04,2378.5,2392.71,118.810514634108,2844186,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-25,2382.02,2465.55,2370.22,2461.48,122.225303342889,2306413,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-26,2445.89,2450.2,2370.22,2373.0,117.831810468773,3351262,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-27,2289.385,2344.84,2254.7301,2285.89,113.506345230705,4591029,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-28,2328.3,2392.99,2282.3,2370.45,117.705189686348,2444232,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-29,2334.69,2358.395,2276.29,2282.19,113.322620958167,2133800,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-05-02,2268.1,2334.91,2252.0,2331.66,115.779064137218,1776651,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65774.0,292.296,8.00279982052121,3.6,0.77,601192.0,2.9
2022-05-03,2328.61,2368.8363,2320.69,2346.68,116.524885373308,1248368,0.0,1.0,GOOGL,68011000000.0,16436000000.0,20094000000.0,38412000000.0,357096000000.0,103092000000.0,14791000000.0,20886000000.0,25106000000.0,9786000000.0,22075.931,65774.0,292.296,8.00279982052121,3.6,0.77,601192.0,2.9
