date,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,symbol,revenue,net_income,operating_income,gross_profit,total_assets,total_liabilities,long_term_debt,cash_and_equivalents,operating_cashflow,capital_expenditures,real_gdp,real_gdp_per_capita,cpi,inflation,unemployment,federal_funds_rate,retail_sales,treasury_yield_10y
2022-02-07,654.15,661.409,648.55,650.03,621.838439951886,520316,0.0,1.0,ASML,3534400000.0,695300000.0,784600000.0,1731000000.0,30383834000.0,21529127000.0,3951700000.0,4345846000.0,-593909056.0,243299036.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-08,636.85,655.36,635.6,653.47,625.129248427548,745527,0.0,1.0,ASML,3534400000.0,695300000.0,784600000.0,1731000000.0,30383834000.0,21529127000.0,3951700000.0,4345846000.0,-593909056.0,243299036.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-09,670.79,682.23,663.88,680.37,650.862605402927,841989,0.0,1.0,ASML,3534400000.0,695300000.0,784600000.0,1731000000.0,30383834000.0,21529127000.0,3951700000.0,4345846000.0,-593909056.0,243299036.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-10,654.59,677.62,653.0,656.88,628.391357992085,961205,0.0,1.0,ASML,3534400000.0,695300000.0,784600000.0,1731000000.0,30383834000.0,21529127000.0,3951700000.0,4345846000.0,-593909056.0,243299036.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-11,657.54,660.32,625.25,628.24,600.993464171458,1116281,0.0,1.0,ASML,3534400000.0,695300000.0,784600000.0,1731000000.0,30383834000.0,21529127000.0,3951700000.0,4345846000.0,-593909056.0,243299036.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-14,626.15,634.95,620.0,627.91,600.677776149084,890185,0.0,1.0,ASML,3534400000.0,695300000.0,784600000.0,1731000000.0,30383834000.0,21529127000.0,3951700000.0,4345846000.0,-593909056.0,243299036.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-15,647.48,658.35,642.31,656.41,627.941741717794,821707,0.0,1.0,ASML,3534400000.0,695300000.0,784600000.0,1731000000.0,30383834000.0,21529127000.0,3951700000.0,4345846000.0,-593909056.0,243299036.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-16,651.0,666.0,644.675,663.86,635.068637980492,610028,0.0,1.0,ASML,3534400000.0,695300000.0,784600000.0,1731000000.0,30383834000.0,21529127000.0,3951700000.0,4345846000.0,-593909056.0,243299036.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-17,659.31,662.22,650.0,650.43,622.221092100219,1020713,0.0,1.0,ASML,3534400000.0,695300000.0,784600000.0,1731000000.0,30383834000.0,21529127000.0,3951700000.0,4345846000.0,-593909056.0,243299036.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-18,652.12,657.77,640.99,647.83,619.733853136056,899509,0.0,1.0,ASML,3534400000.0,695300000.0,784600000.0,1731000000.0,30383834000.0,21529127000.0,3951700000.0,4345846000.0,-593909056.0,243299036.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-22,638.5,653.0,629.86,640.27,612.501727532567,930263,0.0,1.0,ASML,3534400000.0,695300000.0,784600000.0,1731000000.0,30383834000.0,21529127000.0,3951700000.0,4345846000.0,-593909056.0,243299036.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-23,651.08,654.45,631.01,631.73,604.332104165662,997023,0.0,1.0,ASML,3534400000.0,695300000.0,784600000.0,1731000000.0,30383834000.0,21529127000.0,3951700000.0,4345846000.0,-593909056.0,243299036.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-24,600.29,658.86,599.68,656.84,628.353092777252,2047756,0.0,1.0,ASML,3534400000.0,695300000.0,784600000.0,1731000000.0,30383834000.0,21529127000.0,3951700000.0,4345846000.0,-593909056.0,243299036.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-25,656.91,667.14,650.0,667.12,638.187252989404,1295521,0.0,1.0,ASML,3534400000.0,695300000.0,784600000.0,1731000000.0,30383834000.0,21529127000.0,3951700000.0,4345846000.0,-593909056.0,243299036.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-28,647.65,672.57,647.65,666.51,637.603708463197,1979009,0.0,1.0,ASML,3534400000.0,695300000.0,784600000.0,1731000000.0,30383834000.0,21529127000.0,3951700000.0,4345846000.0,-593909056.0,243299036.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-03-01,660.21,665.0958,627.58,634.21,606.704547485325,1097339,0.0,1.0,ASML,3534400000.0,695300000.0,784600000.0,1731000000.0,30383834000.0,21529127000.0,3951700000.0,4345846000.0,-593909056.0,243299036.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-02,642.59,658.4153,638.1,655.37,626.946846132129,1035669,0.0,1.0,ASML,3534400000.0,695300000.0,784600000.0,1731000000.0,30383834000.0,21529127000.0,3951700000.0,4345846000.0,-593909056.0,243299036.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-03,652.02,653.7,627.19,630.79,603.43287161708,1020212,0.0,1.0,ASML,3534400000.0,695300000.0,784600000.0,1731000000.0,30383834000.0,21529127000.0,3951700000.0,4345846000.0,-593909056.0,243299036.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-04,603.703,609.42,581.625,594.32,568.544561992839,2025752,0.0,1.0,ASML,3534400000.0,695300000.0,784600000.0,1731000000.0,30383834000.0,21529127000.0,3951700000.0,4345846000.0,-593909056.0,243299036.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-07,617.39,620.61,573.75,574.34,549.431087183617,1607234,0.0,1.0,ASML,3534400000.0,695300000.0,784600000.0,1731000000.0,30383834000.0,21529127000.0,3951700000.0,4345846000.0,-593909056.0,243299036.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-08,574.08,593.48,558.77,573.04,548.187467701535,1441787,0.0,1.0,ASML,3534400000.0,695300000.0,784600000.0,1731000000.0,30383834000.0,21529127000.0,3951700000.0,4345846000.0,-593909056.0,243299036.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
