date,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,symbol,revenue,net_income,operating_income,gross_profit,total_assets,total_liabilities,long_term_debt,cash_and_equivalents,operating_cashflow,capital_expenditures,real_gdp,real_gdp_per_capita,cpi,inflation,unemployment,federal_funds_rate,retail_sales,treasury_yield_10y
2022-01-31,231.82,245.09,230.52,244.86,24.4406963604003,56467968,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-02-01,251.04,251.45,238.9001,246.38,24.5924151322201,51892517,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-02,257.94,258.17,245.5301,252.42,25.1952976202411,54341941,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-03,244.58,250.77,237.8,239.48,23.9036917601432,41017778,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-04,239.72,246.35,236.32,243.19,24.2740053413614,35482850,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-07,243.72,251.82,242.02,247.28,24.6822486155345,37686750,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-08,243.59,252.3,239.8,251.08,25.0615455450842,41035864,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-09,256.22,267.25,253.53,267.05,26.6555907990072,52428166,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-10,259.95,269.2499,256.0,258.24,25.7762208123408,51319972,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-11,259.16,261.52,237.73,239.49,23.9046899099578,60547198,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-14,239.34,248.75,237.55,242.67,24.222101551002,44042443,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-15,249.49,265.45,247.84,264.95,26.4459793379403,70175280,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-16,262.59,265.82,255.52,265.11,26.461949734974,73267633,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-17,256.3,257.85,241.65,245.07,24.461657506507,81059508,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-18,246.675,249.86,231.0,236.42,23.5982579168743,76125491,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-22,230.35,240.6399,230.0,233.9,23.346724163594,62919566,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-23,238.02,241.5499,223.01,223.87,22.3455798995459,56651077,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-24,210.15,238.0,208.9,237.48,23.7040617972223,73580063,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-25,237.21,242.17,233.81,241.57,24.1123050713955,52886551,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-28,239.92,246.65,237.0701,243.85,24.3398832291253,47731861,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-03-01,242.91,243.77,231.32,234.77,23.4335631974646,41205598,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-02,237.56,244.09,234.15,242.2,24.179181108974,38964185,0.04,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-03,242.615,243.2599,234.69,237.14,23.6740338900995,36509504,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-04,233.84,236.8,224.82,229.36,22.8973450832133,43201070,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-07,228.17,230.33,213.3,213.52,21.3160146589105,45082089,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-08,213.09,223.7299,206.5,215.14,21.4777416341233,55746719,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-09,223.87,232.2,222.47,230.14,22.9752136268343,49274195,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-10,225.31,227.88,218.82,226.58,22.6198136072309,42806565,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-11,230.22,231.45,220.46,221.0,22.0627540259424,36720857,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-14,218.69,222.62,211.5901,213.3,21.2940517363507,38535424,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-15,215.18,230.38,213.2201,229.73,22.9342827257002,49199569,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-16,235.0,245.97,231.72,244.96,24.4547159556328,67142174,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-17,241.2,248.42,239.06,247.66,24.7242609143208,47194119,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-18,247.99,265.6899,246.24,264.53,26.4084177487898,72788748,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-21,265.07,271.5199,259.67,267.34,26.6889441687576,58807971,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-22,267.27,272.38,260.72,265.24,26.4792980897781,54265223,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-23,261.26,266.115,255.7501,256.34,25.5907980407696,50211986,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-24,261.66,283.1999,259.07,281.5,28.1025577298769,87737914,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-25,278.86,283.58,272.71,276.92,27.6453296147691,57776944,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-28,277.555,282.5,272.06,282.19,28.1714414415416,42549392,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-29,286.945,289.46,279.8,286.56,28.6077049487514,48898440,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-30,283.04,284.955,275.03,276.9,27.6433329854455,46348713,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-31,277.82,282.48,272.7,272.86,27.2400138620753,52344022,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-04-01,273.75,274.96,262.67,267.12,26.6669812461979,51723511,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-04,267.28,275.58,266.13,273.6,27.313889147049,39770782,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-05,272.54,273.19,258.2,259.31,25.8872974953263,43093087,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-06,249.34,253.0,240.03,244.07,24.3658659507319,70383256,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-07,244.41,247.22,234.78,242.08,24.1672013330323,55799236,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-08,239.17,239.23,230.6201,231.19,23.0800366663241,52478064,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-11,222.14,223.1994,216.6,219.17,21.8800624428317,57520684,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-12,225.37,227.25,212.8204,215.04,21.4677584875052,66225807,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-13,217.28,225.0,214.55,222.03,22.1655804361086,51694344,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-14,225.05,227.77,211.63,212.58,21.2221730807006,56909685,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-18,212.0,220.88,210.79,217.83,21.7462882781495,52570061,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-19,217.2,223.73,213.14,221.98,22.1605888627995,51278058,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-20,225.171,226.7037,212.0,214.82,21.4457955649455,46697126,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-21,217.0915,223.92,200.0,201.83,20.1489848192577,65620944,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-22,203.03,204.86,195.0,195.15,19.4821106251704,62471343,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-25,192.02,199.45,190.96,199.02,19.8684583992898,64156561,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-26,197.18,197.88,186.7,187.88,18.7563358660365,64496017,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-27,185.98,191.67,182.9,184.15,18.3839644971823,49946017,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-28,189.67,200.37,184.8957,197.82,19.748660639873,57032671,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-29,194.02,201.2848,185.17,185.47,18.5157420325409,50043491,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-05-02,185.405,195.74,183.91,195.33,19.5000802890829,57204868,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65774.0,292.296,8.00279982052121,3.6,0.77,601192.0,2.9
2022-05-03,194.0,198.25,191.33,196.02,19.5689640007476,47575084,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65774.0,292.296,8.00279982052121,3.6,0.77,601192.0,2.9
2022-05-04,199.23,204.0,187.51,203.34,20.2997303331906,64630503,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65774.0,292.296,8.00279982052121,3.6,0.77,601192.0,2.9
2022-05-05,198.67,199.25,185.0,188.44,18.8122414870977,62633141,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65774.0,292.296,8.00279982052121,3.6,0.77,601192.0,2.9
2022-05-06,187.36,195.12,179.9,186.75,18.6435263092522,63329672,0.0,1.0,NVDA,7643000000.0,3003000000.0,2970000000.0,4999000000.0,44187000000.0,17575000000.0,10946000000.0,1990000000.0,3033000000.0,273000000.0,22075.931,65774.0,292.296,8.00279982052121,3.6,0.77,601192.0,2.9
