date,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,symbol,revenue,net_income,operating_income,gross_profit,total_assets,total_liabilities,long_term_debt,cash_and_equivalents,operating_cashflow,capital_expenditures,real_gdp,real_gdp_per_capita,cpi,inflation,unemployment,federal_funds_rate,retail_sales,treasury_yield_10y
2022-01-20,131.92,132.7499,128.2,128.33,120.224193438727,11421884,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-21,127.08,127.98,124.27,124.53,116.664215763459,15573725,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-24,123.77,126.07,120.13,125.96,118.003891572836,17100523,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-25,125.49,125.82,121.7,122.48,114.743701491275,11370503,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-26,125.38,126.6715,121.89,123.08,115.305803229475,13592103,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-27,124.0,124.14,116.03,116.38,109.029000486239,18599845,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-28,118.71,119.6,114.19,117.61,110.18130904955,14005884,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-31,119.52,122.77,118.81,122.63,114.884226925825,10189146,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-02-01,122.9,123.2369,120.1,123.05,115.277698142565,6956333,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-02,126.23,126.47,122.55,124.15,116.308217995932,8562948,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-03,121.45,123.88,119.25,119.84,112.270453843194,9926778,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-04,120.44,121.83,119.39,121.02,113.375920594988,5743240,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-07,122.56,124.1,121.88,122.31,114.584439332118,6562909,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-08,122.0,123.86,121.61,123.71,115.896010054586,7036211,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-09,124.88,125.55,122.76,125.52,117.59168363149,10979701,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-10,124.8,128.66,124.36,124.71,116.832846284919,10474922,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-11,125.5,126.58,120.45,121.01,113.366552232684,9845686,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-14,119.95,121.55,118.0,119.77,112.204875307071,8081751,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-15,122.015,124.61,121.46,124.52,116.654847401156,9258676,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-16,123.14,124.29,121.57,123.6,115.792958069249,5749484,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-17,122.49,122.75,119.65,119.76,112.195506944767,7976737,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-18,120.52,120.69,118.45,119.31,111.773930641117,8389010,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-22,117.5,119.36,115.72,116.91,109.525523688316,9325637,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-23,118.55,119.43,115.76,115.9,108.579319095679,8114717,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-24,108.0,111.98,104.38,111.88,104.813237449737,27539111,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-25,112.29,113.0,109.36,111.23,104.204293900021,14258911,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-28,109.37,109.77,105.0,107.01,100.250845008012,26390834,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-03-01,110.0,111.1062,107.05,108.05,101.225154687559,20377882,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-02,108.4,109.97,107.86,109.61,102.68661920688,13342390,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-03,109.91,110.0,107.6,108.79,101.918413498006,10841731,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-04,107.0,108.12,103.805,105.06,98.4240143588615,22379149,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-07,103.29,104.09,99.055,99.29,93.0184693098359,29422885,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-08,100.21,103.11,98.62,100.0,93.6836230333728,25649964,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-09,104.505,105.72,102.76,104.95,98.3209623735248,14348370,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-10,104.19,105.53,102.52,103.96,97.3934945054944,11811010,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-11,105.36,105.36,101.3,101.41,95.0045621181434,18116439,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-14,101.52,101.86,99.07,99.3,93.0278376721392,17959381,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-15,98.03,102.14,97.62,102.09,95.6416107547703,13415591,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-16,102.99,105.79,102.81,105.69,99.4729636545517,20347066,0.4897,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-17,105.75,106.53,104.75,106.49,100.225905001166,8041999,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-18,105.71,107.04,104.89,106.72,100.442375638317,10024498,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-21,106.72,107.215,105.1301,106.92,100.630610974971,10344819,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-22,106.39,107.955,106.23,107.04,100.743552176963,10377150,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-23,106.5,108.19,105.35,105.35,99.1529635822407,12905344,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-24,106.78,107.98,105.83,107.92,101.571787658238,10834029,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-25,107.69,107.98,105.84,106.73,100.45178740515,7415565,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-28,105.62,106.72,104.61,106.33,100.075316731843,8151204,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-29,107.915,109.755,106.79,109.25,102.823552646984,14076209,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-30,107.79,109.34,106.51,106.73,100.45178740515,15456251,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-31,106.96,107.15,104.19,104.26,98.1270809974791,13021619,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-04-01,105.77,105.95,102.21,102.79,96.7435512730757,12085100,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-04,104.02,105.57,103.28,104.79,98.6259046396109,9083931,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-05,104.48,104.6,102.11,102.5,96.4706100349281,12061364,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-06,100.42,102.14,99.72,101.18,95.2282568130149,14902562,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-07,100.42,101.23,99.65,100.52,94.6070802020583,12430960,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-08,100.62,100.7,99.12,99.29,93.4494328816391,11796236,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-11,98.22,98.38,96.91,97.57,91.8306089864189,12480480,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-12,100.0,100.15,97.44,97.44,91.7082560175941,13291484,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-13,99.8,102.22,99.5,101.5,95.5294333516605,15776799,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-14,104.0,104.5,98.33,98.36,92.5741385662003,17828483,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-18,97.95,99.84,97.47,98.77,92.96002100634,10277448,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-19,98.44,99.45,97.71,99.45,93.600021150962,10103023,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-20,100.4,101.0,98.9,99.01,93.1859034103242,8558736,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-21,99.75,100.65,97.41,97.66,91.915314887913,13038539,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-22,97.03,97.79,95.36,95.68,90.0517850550431,11650097,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-25,95.05,96.28,94.45,96.24,90.578843997673,10654403,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-26,94.94,95.0237,92.77,92.77,87.3129609067344,11807078,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-27,91.84,92.69,90.22,90.26,84.9506074317328,15846299,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-28,92.16,96.2,91.78,95.22,89.61884378074,15176158,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-29,93.18,95.59,92.77,92.93,87.4635491760573,10629321,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-05-02,92.5,94.273,91.24,93.76,88.2447258231694,8251931,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65774.0,292.296,8.00279982052121,3.6,0.77,601192.0,2.9
2022-05-03,92.78,94.045,92.51,93.63,88.1223728543446,9511887,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65774.0,292.296,8.00279982052121,3.6,0.77,601192.0,2.9
2022-05-04,93.91,96.07,91.915,95.99,90.3435498268561,8986605,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65774.0,292.296,8.00279982052121,3.6,0.77,601192.0,2.9
2022-05-05,94.04,94.38,91.22,92.15,86.7294313631085,11517236,0.0,1.0,TSM,491075873000.0,166232291000.0,223790118000.0,273203166000.0,3992676667000.0,1671207913000.0,629650000000.0,1151589646000.0,372169688000.0,262717722000.0,22075.931,65774.0,292.296,8.00279982052121,3.6,0.77,601192.0,2.9
